,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Storage Type,OS,Weight,Price
1051,Dell,AMD Ryzen 5 3350G,9041.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,12288.0,524288.0,SSD,Windows 11,3.64,1572.87
1054,HP,Intel Core i5 2400S   2.50GHz,3149.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,12288.0,524288.0,SSD,Windows 11,,719.0
1055,Best Notebooks,Intel Core i3 2120T   2.60GHz,1520.0,GeForce MX550,4601.0,16.0,3840.0,2160.0,65536.0,2097152.0,SSD,Windows 11,2.10,2299.0
1056,Lenovo,Intel Core i5 750   2.67GHz,2521.0,GeForce GTX 1660 Ti,12956.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,2.45,1095.0
1057,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,14.0,,,,524288.0,SSD,Windows 10,,1209.95
1058,HP,Intel Core i3 2125   3.30GHz,2085.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,1.50,419.99
1059,Panasonic,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics 600,324.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.73,667.99
1060,Dell,Intel Core i7 8850H   2.60GHz,10298.0,Intel UHD Graphics,1476.0,15.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,2.09,998.99
1061,Asus,Intel Core i7 10875H   2.30GHz,15019.0,GeForce RTX 2070,16181.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,2.58,1749.0
1062,Dell,Intel Core i7 2700K   3.50GHz,5750.0,GeForce RTX 3060 Ti,20599.0,16.0,1920.0,1200.0,8192.0,524288.0,SSD,Windows 11,1.96,1049.0
1063,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 10,,1549.0
1064,Dell,Intel Core i3 3227U   1.90GHz,1286.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,1026.88
1065,HP,Intel Core i3 3227U   1.90GHz,1286.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.48,779.0
1066,Dell,Intel Core i7 1355U,15287.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1200.0,16384.0,2097152.0,SSD,Windows 11,1.87,899.0
1067,Acer,Intel Core i5 10200H   2.40GHz,8185.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,,1229.0
1068,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.30,979.0
1069,GIGABYTE,Intel Core i5 12500H,21525.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,18432.0,524288.0,SSD,Windows 11,2.99,879.94
1070,Dell,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.55,1149.0
1071,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,8192.0,524288.0,SSD,Windows 10,1.80,1399.0
1073,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,2.15,699.0
1074,LG,Intel Core i5 1340P,20247.0,Intel HD Graphics 620,926.0,16.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,1.18,962.99
1075,Asus,Intel Core i7 920   2.67GHz,2816.0,Intel Arc Pro A60,9409.0,16.0,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,16 Ounces,2083.46
1077,HP,Intel Core i7 1195G7   2.90GHz,11045.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 10,1.75,1449.99
1078,MSI,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,2.45,1699.0
1080,MSI,Intel Core i7 4700HQ   2.40GHz,5641.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 11,1.50,1128.95
1081,MSI,Intel Core i5 2450M   2.50GHz,2070.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.25,949.0
1082,Lenovo,AMD Ryzen 5 2400G,8734.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,1.50,849.0
1084,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,15.6,,,,262144.0,SSD,Windows 10,,1255.74
1087,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3080,25351.0,17.3,2560.0,1440.0,32768.0,1048576.0,SSD,Windows 11,4.86,3641.99
1088,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,2.52,989.0
1089,Lenovo,Intel Core i7 12700H,26423.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.31,1329.0
1090,HP,Intel Core i3 1125G4   2.00GHz,9737.0,Intel UHD Graphics,1476.0,17.3,1920.0,1080.0,12288.0,1048576.0,SSD,Windows 11,2.09,679.0
1091,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.64,1368.91
1092,Dell,Intel Core i7 1255U,13775.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.73,649.99
1093,Dell,Intel Core i5 1335U,16980.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.95,769.99
1098,Dell,Intel Core i5 750   2.67GHz,2521.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,1299.99
1103,HP,Intel Core i5 11260H   2.60GHz,15822.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,1199.0
1104,Lenovo,Intel Core i7 1270P,17546.0,Intel Iris Pro Graphics 6200,1449.0,16.0,1920.0,1200.0,16384.0,1048576.0,SSD,Windows 11,,1379.0
1105,Acer,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,,579.0
1107,Dell,Intel Core i7 8650U   1.90GHz,6287.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.59,1274.77
1108,Dell,Intel Core i5 12450H,17441.0,Intel Iris Pro Graphics 6200,1449.0,16.0,1920.0,1200.0,65536.0,2097152.0,SSD,Windows 11,,1399.99
1110,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,32768.0,1024000.0,SSD,Windows 11,3.64,3079.29
1111,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.30,1085.95
1112,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 11,2.40,1499.0
1113,Lenovo,Intel Core i7 9750H   2.60GHz,10936.0,GeForce GTX 1660 Ti,12956.0,15.6,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,2.30,1079.0
1114,Dell,AMD Ryzen 3 3200G,7148.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 11,3.64,1672.68
1115,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 10,,929.0
1116,Lenovo,Intel Core i5 9300H   2.40GHz,7646.0,GeForce GTX 1650,7868.0,15.6,1600.0,1200.0,8192.0,524288.0,SSD,Windows 10,2.18,789.99
1117,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,2.32,899.0
1118,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,65536.0,1024000.0,SSD,Windows 11,3.64,2068.11
1119,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560.0,1600.0,65536.0,4194304.0,SSD,Windows 11,,2149.0
1120,Lenovo,Intel Core i5 11300H   3.10GHz,10984.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.41,1349.0
1122,HP,Intel Core i7 13620H,26454.0,Intel Iris Plus,1818.0,15.6,1920.0,1080.0,12288.0,524288.0,SSD,Windows 10,1.97,879.99
1123,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4070,26876.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.27,1227.72
1124,Acer,MediaTek MT8183,2424.0,Intel UHD Graphics 600,324.0,11.6,1366.0,768.0,32768.0,32768.0,SSD,ChromeOS,1.82,195.0
1125,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,49152.0,1048576.0,SSD,Windows 10,3.64,1649.0
1127,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,3.64,2078.67
1128,Lenovo,AMD Ryzen 5 5500H,11035.0,Ryzen 3 7330U with Radeon Graphics,1758.0,14.0,1920.0,1080.0,36864.0,1048576.0,SSD,Windows 11,1.50,1099.99
1129,Dell,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,2.53,1419.0
1132,Dell,Intel Core i7 11800H   2.30GHz,20753.0,Quadro 2000 D,1239.0,15.6,3456.0,2160.0,16384.0,524288.0,SSD,Windows 10,2.09,1499.0
1134,MSI,AMD Ryzen 5 7530U,16506.0,Radeon HD 6320 Graphic,216.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.55,699.0
1135,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.73,849.99
1136,Lenovo,Intel Core i7 11370H   3.30GHz,11757.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,1399.0
1137,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,2.31,899.0
1138,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,,1039.0
1139,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3070,22459.0,17.3,1920.0,1800.0,32768.0,1048576.0,SSD,Windows 11,2.82,1495.0
1141,Dell,Intel Core i9 9900   3.10GHz,16605.0,GeForce RTX 3070,22459.0,16.0,2560.0,1600.0,65536.0,4194304.0,SSD,Windows 11,2.45,2449.0
1143,Acer,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060 Ti,20599.0,17.3,1920.0,1080.0,,2097152.0,SSD,Windows 11,3.00,1149.99
1144,HP,Intel Core i3 1125G4   2.00GHz,9737.0,Intel UHD Graphics,1476.0,17.3,1600.0,900.0,16384.0,1048576.0,SSD,Windows 11,2.09,515.0
1145,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,,,Windows 11,3.73,1758.0
1147,HP,Intel Core i5 1035G7   1.20GHz,8301.0,Intel Iris Pro Graphics 6200,1449.0,13.3,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,1.32,594.9
1148,HP,Intel Core i7 1255U,13775.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,,1469.0
1149,Lenovo,Intel Core i7 10510U   1.80GHz,6650.0,Intel UHD Graphics 620,1042.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.91,1028.58
1150,Asus,Intel Core i7 8750H   2.20GHz,9947.0,GeForce GTX 1060,10075.0,15.6,1920.0,1080.0,16384.0,1286144.0,SSD,Windows 10,0.35,1595.0
1151,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,669.0
1152,Asus,Intel Core i7 13650HX,32140.0,GeForce RTX 4060,19560.0,16.0,1920.0,1200.0,65536.0,2097152.0,SSD,Windows 10,2.45,2279.0
1153,Dell,Intel Core i5 661   3.33GHz,2459.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,4194304.0,SSD,Windows 11,1.59,991.99
1154,Acer,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.32,1649.0
1155,Lenovo,Intel Core i5 1235U,13554.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,1.45,649.0
1156,Lenovo,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,17.3,1600.0,900.0,8192.0,1024000.0,SSD,Windows 10,2.09,329.0
1158,Dell,Intel Core i7 5700HQ   2.70GHz,6026.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 11,2.70,1549.0
1160,Asus,Intel Core i7 2600S   2.80GHz,4602.0,GeForce RTX 3060 Ti,20599.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,2.00,1399.99
1161,HP,Intel Celeron M 450   2.00GHz,230.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,4096.0,32768.0,SSD,ChromeOS,,501.5
1162,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3080 Ti,27324.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,3.90,1599.99
1163,Asus,Intel Core i7 9750H   2.60GHz,10936.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.18,919.0
1164,Dell,Intel Core i5 670   3.47GHz,2533.0,Intel UHD Graphics,1476.0,13.4,1920.0,1200.0,16384.0,2048000.0,SSD,Windows 11,1.23,1258.94
1165,HP,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,17.3,2560.0,1440.0,65536.0,2097152.0,SSD,Windows 10,2.73,2719.0
1167,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,2.15,879.0
1168,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,1024000.0,SSD,Windows 11,1.22,1039.49
1170,Samsung,Intel Celeron N3450   1.10GHz,1988.0,Intel UHD Graphics 600,324.0,11.6,1366.0,768.0,4096.0,32768.0,SSD,ChromeOS,1.18,148.0
1171,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,,,Windows 11,3.09,1599.99
1172,HP,Intel Core i7 1360P,19333.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,1109.0
1173,Lenovo,AMD Ryzen 7 7745HX,32929.0,GeForce RTX 4060,19560.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,2.50,1929.99
1174,HP,Intel Core i9 13900H,29690.0,GeForce RTX 4060,19560.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,4.52,1749.0
1175,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.41,1749.0
1178,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,12288.0,524288.0,SSD,Windows 10,1.91,999.0
1181,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,65536.0,4096000.0,SSD,Windows 11,3.64,2096.32
1182,Acer,Intel Core i5 2430M   2.40GHz,2001.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.10,819.0
1183,Asus,Intel Core i3 4130   3.40GHz,3323.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,131072.0,SSD,Windows 10,1.27,649.99
1184,Dell,Intel Core i3 560   3.33GHz,1665.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,3.64,989.55
1185,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,3840.0,2160.0,16384.0,524288.0,SSD,Windows 11,3.64,2403.59
1187,HP,Intel Core i5 1145G7   2.60GHz,9970.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,2.18,1219.0
1188,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060 Ti,20599.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.32,1399.0
1189,Samsung,Intel Core i7 1270P,17546.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.50,1409.99
1191,HP,Intel Celeron 5205U   1.90GHz,1458.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,131072.0,SSD,Windows 10,,600.68
1192,Acer,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 2050,7320.0,17.3,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,,1569.0
1193,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3060,17089.0,15.6,2880.0,1620.0,16384.0,,,Windows 11,2.10,1279.0
1195,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,24576.0,1048576.0,SSD,Windows 10,,1369.0
1196,Dell,Intel Core i5 661   3.33GHz,2459.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,2.17,627.95
1197,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,2.15,699.0
1199,Dell,Intel Core2 Duo E8500   3.16GHz,1253.0,Intel HD Graphics 620,926.0,13.3,1920.0,1080.0,8192.0,131072.0,SSD,Windows 10,1.20,999.99
1200,Dell,Intel Core i7 8565U   1.80GHz,6136.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,900.0
1201,Acer,Intel Celeron N4500   1.10GHz,2003.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,4096.0,65536.0,SSD,ChromeOS,1.59,339.33
1202,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,20480.0,1048576.0,SSD,Windows 11,1.50,405.0
1203,Asus,Intel Core i5 10500H   2.50GHz,11287.0,Intel Iris Pro Graphics 6200,1449.0,13.4,1920.0,1200.0,16384.0,,,Windows 11,1.14,1148.64
1204,Dell,Intel Core i5 12450H,17441.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,1.70,649.0
1205,Razer,Intel Core i7 9750H   2.60GHz,10936.0,GeForce RTX 2080,18796.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.75,3076.16
1206,Lenovo,Intel Core i3 10110U   2.10GHz,3919.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,4096.0,65536.0,SSD,ChromeOS,,399.0
1211,MSI,Intel Core i7 2700K   3.50GHz,5750.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,2.60,1999.99
1212,Dell,Intel Core i5 8350U   1.70GHz,6226.0,Intel HD Graphics 620,926.0,14.0,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,2.27,249.99
1215,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,3.00,1649.0
1216,Dell,Intel Core i5 1035G7   1.20GHz,8301.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1366.0,768.0,16384.0,1048576.0,SSD,Windows 10,5.89,944.27
1218,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,1.82,639.99
1219,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,17.3,2560.0,1440.0,32768.0,1024000.0,SSD,Windows 11,3.64,2815.44
1220,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060,17089.0,16.0,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 10,2.45,1949.0
1221,HP,Intel Core i7 5557U   3.10GHz,3089.0,GeForce MX570 A,6177.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,,1139.0
1222,Lenovo,Intel Core i3 1210U,10641.0,Intel UHD Graphics 620,1042.0,3.0,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,1.68,499.0
1223,Dell,Intel Core i7 870   2.93GHz,3122.0,GeForce RTX 3050,12961.0,17.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 11,2.32,1754.36
1224,MSI,Intel Core i7 2600S   2.80GHz,4602.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.86,1199.0
1225,Dell,Intel Core i9 13980HX,48083.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,32768.0,524288.0,SSD,Windows 11,3.64,2218.44
1227,Asus,Intel Core i7 6920HQ   2.90GHz,7303.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 11,1.80,1529.99
1228,MSI,Intel Core i5 10200H   2.40GHz,8185.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 10,2.82,1759.99
1229,Microsoft,Intel Core i5 6300HQ   2.30GHz,4693.0,Intel HD Graphics 620,926.0,13.5,3840.0,2160.0,8192.0,131072.0,SSD,Windows 10,,552.2
1230,Lenovo,AMD Ryzen 5 5625U,15084.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,12288.0,262144.0,SSD,Windows 8.1,1.65,478.99
1231,Acer,Intel Core i5 10200H   2.40GHz,8185.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.30,1119.0
1232,Dell,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,,1929.0
1233,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,,909.0
1234,Dell,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,1.86,1005.29
1235,Best Notebooks,Intel Core i9 10900K   3.70GHz,23066.0,GeForce RTX 4060 Ti 16GB,22796.0,15.6,1920.0,1200.0,16384.0,2097152.0,SSD,Windows 11,2.05,3599.0
1236,Dell,Intel Core i9 13900H,29690.0,GeForce GTX 1050,5051.0,18.0,1920.0,1200.0,32768.0,1024000.0,SSD,Windows 11,3.64,2357.24
1237,HP,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,12288.0,262144.0,SSD,Windows 10,2.18,462.0
1238,GIGABYTE,Intel Core i7 13700H,28003.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 11,2.60,1699.0
1239,Lenovo,Intel Core i3 560   3.33GHz,1665.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,2.52,987.99
1242,Dell,Intel Core i7 930   2.80GHz,2950.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,1.82,1698.44
1244,Acer,Intel Core i7 960   3.20GHz,3311.0,GeForce RTX 3060 Ti,20599.0,14.0,2240.0,1440.0,16384.0,4194304.0,SSD,Windows 10,1.40,1669.0
1245,Acer,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 7,1.23,615.0
1246,Dell,Intel Core i7 11850H   2.50GHz,20732.0,Quadro 2000 D,1239.0,15.6,1920.0,1200.0,16384.0,524288.0,SSD,Windows 10,,1849.99
1248,Lenovo,Intel Core i5 750   2.67GHz,2521.0,GeForce GTX 960M,3397.0,15.6,1920.0,1080.0,4096.0,524288.0,SSD,Windows 8,,729.0
1250,Asus,Intel Core i5 10500H   2.50GHz,11287.0,Intel Iris Pro Graphics 6200,1449.0,14.5,2880.0,1800.0,8192.0,524288.0,SSD,Windows 11,1.63,946.24
1251,Dell,Intel Core i9 9900   3.10GHz,16605.0,GeForce RTX 3070,22459.0,16.0,2560.0,1600.0,65536.0,2097152.0,SSD,Windows 11,2.45,2319.0
1252,Acer,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 2050,7320.0,17.3,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,3.00,1569.0
1254,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,,569.0
1256,Dell,Intel Core i5 12450H,17441.0,Intel UHD Graphics,1476.0,12.0,1366.0,768.0,16384.0,262144.0,SSD,Windows 10,2.72,715.99
1258,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.30,1019.0
1259,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,65536.0,4194304.0,SSD,Windows 10,,1919.0
1260,Dell,Intel Core Duo L2300   1.50GHz,387.0,Intel UHD Graphics 620,1042.0,12.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,0.86,468.0
