,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
1240,Lenovo,Intel Core i7 12800HX,32744,RTX A2000,13772,16,3840,2400,65536,4194304,Windows 10,2.17,2559
1242,Dell,Intel Core i7 3770   3.40GHz,6403,Intel Iris Xe,2690,15.6,1920,1080,32768,1048576,Windows 10,1.82,1698.44
1243,LG,Intel Core i7 1360P,19333,Intel Arc,4253,16,1920,1080,16384,1048576,No OS,1.18,1266.71
1244,Acer,Intel Core i7 1260P,17229,GeForce RTX 3050,12961,14,2240,1440,16384,4194304,Windows 10,1.4,1669
1245,Acer,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,14,1920,1080,16384,524288,Windows 7,1.23,615
1246,Dell,Intel Core i7 11850H   2.50GHz,20732,Quadro T1000,6608,15.6,1920,1200,16384,524288,Windows 10,1.54,1849.99
1247,Dell,Intel Core i5 1235U,13554,Intel Arc,4253,16,1920,1200,32768,1024000,Windows 11,1.86,899.99
1248,Lenovo,Intel Core i7 12650H,23276,GeForce GTX 960M,3397,15.6,1920,1080,4096,524288,Windows 8,2.3,729
1249,Asus,Intel Core i9 13900H,29690,Radeon R5E,296,16,3840,2160,16384,1048576,Windows 11,2.73,1399.99
1250,Asus,Intel Core i5 12500H,21525,Intel Iris Xe,2690,14.5,2880,1800,8192,524288,Windows 11,1.63,946.24
1251,Dell,Intel Core i9 12900H,28523,GeForce RTX 3070,22459,16,2560,1600,65536,2097152,Windows 11,2.45,2319
1252,Acer,AMD Ryzen 7 7735HS,24268,GeForce RTX 2050,7320,17.3,1920,1080,32768,2097152,Windows 11,3,1569
1253,Dell,Intel Core i9 12900,34306,GeForce RTX 4090,38874,16,1920,1200,32768,2048000,Windows 11,3.64,3562.55
1254,Asus,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1920,1080,8192,524288,Windows 10,3.33,569
1255,Dell,Intel Core i3 1315U,13004,Intel Arc,4253,13.3,1920,1080,8192,262144,Windows 11,3.03,879.99
1256,Dell,Intel Core i5 12450H,17441,Intel HD Graphics 620,926,12,1366,768,16384,262144,Windows 10,2.72,715.99
1257,Dell,Intel Core i3 5010U   2.10GHz,2192,Intel UHD Graphics,1476,14,1366,768,16384,131072,Windows 10,1.81,246.98
1258,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,2.3,1019
1259,Dell,Intel Core i7 13650HX,32140,GeForce RTX 2050,7320,15.6,1920,1080,65536,4194304,Windows 10,1.58,1919
1260,Dell,Intel Core Duo L2300   1.50GHz,387,Intel UHD Graphics 620,1042,12.3,1920,1080,16384,524288,Windows 10,0.86,468
1261,Dell,Intel Core i5 1334U,12802,GeForce RTX 3050,12961,14,1920,1080,16384,1024000,Windows 11,3.64,1510.86
1262,Gateway,Intel Celeron N4020   1.10GHz,1556,Intel Arc,4253,11.6,1366,768,4096,65536,Windows 10,1.77,179
1263,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel UHD Graphics,1476,14,1920,1080,65536,1024000,Windows 11,1.38,1298.21
1264,HP,Intel Core i7 1255U,13775,Intel Iris Xe,2690,17.3,1600,900,16384,1048576,Windows 11,2.09,1249.99
1265,Dell,Intel Core i3 5010U   2.10GHz,2192,Intel UHD Graphics,1476,14,1366,768,8192,262144,Windows 10,1.82,232.98
1266,Samsung,Intel Core i3 10110U   2.10GHz,3919,Intel UHD Graphics,1476,13.3,1920,1080,8192,131072,ChromeOS,1.75,589.99
1267,Dell,AMD Ryzen 7 3750H,8185,GeForce RTX 3060,17089,15.6,1920,1080,16384,1024000,Windows 11,2.52,1417.2
1268,Dell,Intel Core i7 1255U,13775,GeForce MX570,6020,16,1920,1200,32768,1048576,Windows 11,3.64,1589
1269,Lenovo,Intel Core i5 1235U,13554,Intel Iris Xe,2690,14,1920,1200,16384,524288,Windows 11,1.5,799.99
1270,Asus,Intel Core i3 1215U,11027,Intel UHD Graphics,1476,15.6,1920,1080,8192,1048576,Windows 10,1.7,519.99
1272,Dell,Intel Core i7 12800H,24971,Intel UHD Graphics,1476,13.3,1920,1080,16384,262144,Windows 10,1.13,733.42
1273,Acer,Intel Core i5 1240P,17329,GeForce RTX 3050,12961,15.6,1920,1080,32768,1048576,Windows 11,2.1,909
1274,Dell,Intel Core i7 12800H,24971,Intel UHD Graphics,1476,13.3,1920,1080,32768,1024000,Windows 10,1.19,923.99
1275,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,14,1920,1080,16384,1024000,Windows 11,3.64,1642.33
1276,Dell,Intel Core i7 13705H,23728,GeForce RTX 3060,17089,15.6,2560,1440,16384,4096000,Windows 11,3.64,2228.25
1277,Acer,Intel Celeron N3350   1.10GHz,1108,Intel HD Graphics 620,926,11.6,1366,768,4096,32768,ChromeOS,1.26,219.99
1278,Dell,Intel Core i7 13620H,26454,Intel UHD Graphics,1476,13.3,1920,1080,16384,524288,Windows 11,1.2,823.5
1279,Lenovo,Intel Core i5 10210U   1.60GHz,6228,Intel UHD Graphics,1476,3,1366,768,8192,262144,Windows 10,1.91,799.99
1280,HP,AMD Ryzen 7 5700U,15853,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,20480,1048576,Windows 10,1.86,1149
1281,Dell,Intel Core i7 12650H,23276,GeForce GTX 1650 Ti,7576,17,1920,1200,16384,1048576,Windows 10,2.5,3081.45
1282,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,3072,1920,16384,524288,Windows 10,2.05,1339
1283,Dell,Intel Core i5 1334U,12802,RTX A2000,13772,16,1920,1200,16384,524288,Windows 11,2.61,1143.44
1284,Acer,Intel Core i7 12650H,23276,GeForce RTX 4060,19560,15.6,1920,1080,16384,1048576,Windows 10,2.5,1429
1285,Acer,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,13.5,2256,1504,8192,1048576,Windows 11,1.18,899
1286,Asus,Intel Core i7 1355U,15287,Intel Arc,4253,14,2560,1600,16384,524288,Windows 11,1,1910.99
1287,Dell,AMD Ryzen 5 6600H,19012,GeForce RTX 3050,12961,15.6,1920,1080,32768,1048576,Windows 10,1.8,1139
1288,HP,Intel Core i5 1335U,16980,Intel Iris Xe,2690,14,1920,1080,8192,262144,Windows 11,2.6,599.49
1289,Dell,Intel Core i7 12800H,24971,Intel UHD Graphics,1476,14,1920,1080,8192,1024000,Windows 10,1.38,805.02
1291,Asus,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,14,1366,768,24576,1048576,Windows 11,1.69,509
1292,MSI,Intel Core i7 12650H,23276,GeForce RTX 4060,19560,15.6,1920,1080,8192,524288,Windows 10,2,1149
1293,Dell,Intel Core i3 1210U,10641,Intel UHD Graphics,1476,14,1920,1080,8192,262144,Windows 10,1.36,1069.11
1294,HP,Intel Core i7 1355U,15287,GeForce RTX 3050,12961,17.3,1920,1080,65536,4194304,Windows 10,2.5,2129
1295,Dell,Intel Core i7 2620M   2.70GHz,2443,GeForce RTX 3070,22459,15.6,1920,1080,32768,1024000,Windows 10,3.64,2147.41
1296,Acer,AMD Ryzen 7 7840HS,28906,GeForce RTX 4060,19560,17.3,2560,1600,65536,4194304,Windows 10,2.41,2149
1297,Asus,Intel Celeron N3060   1.60GHz,658,Intel Arc,4253,11.6,1366,768,4096,32768,ChromeOS,1.18,289.9
1298,Dell,Intel Core i7 9750H   2.60GHz,10936,GeForce GTX 1650,7868,15.6,3840,2160,16384,1048576,Windows 10,2.5,1999
1299,Microsoft,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,12.4,1366,768,8192,262144,Windows 10,1.11,468.5
1301,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,3072,1920,16384,1048576,Windows 10,2.05,1399
1302,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1200,16384,524288,Windows 11,2.84,1847.99
1303,Dell,Intel Core i7 13705H,23728,GeForce RTX 3080 Ti,27324,15.6,1920,1080,32768,524288,Windows 11,3.64,1799.48
1304,Lenovo,Intel Core i5 12450H,17441,Intel HD Modded,112,14,1366,768,8192,262144,Windows 10,3.07,334.98
1305,Lenovo,AMD Ryzen 7 7745HX,32929,GeForce RTX 4060,19560,16,2560,1600,24576,2097152,Windows 10,2.5,2019
1306,Dell,Intel Core i7 870   2.93GHz,3122,GeForce RTX 3070,22459,15.6,1920,1080,32768,1024000,Windows 11,2.43,2133.55
1307,Asus,Intel Core i7 13620H,26454,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,2.5,1088.88
1308,Asus,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1920,1080,20480,1048576,Windows 10,1.73,499
1309,MSI,Intel Core i7 1360P,19333,Intel Iris Xe,2690,16,2560,1600,32768,2097152,Windows 11,2.09,1999
1310,Lenovo,Intel Core i7 12650H,23276,Intel Iris Xe,2690,16,1920,1200,16384,524288,Windows 11,2.05,939.49
1311,Samsung,Intel Core i5 10210U   1.60GHz,6228,Intel UHD Graphics,1476,13.3,3840,2160,8192,262144,ChromeOS,1.04,628
1312,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,1920,1200,8192,1048576,Windows 10,1.96,1159
1313,Asus,AMD Ryzen 9 6900HS,23896,GeForce RTX 3060,17089,15.6,2560,1440,16384,524288,Windows 11,1.9,1649
1314,MSI,Intel Core i7 2620M   2.70GHz,2443,Quadro P3200,9100,17.3,1920,1080,16384,524288,Windows 10,2.73,1499.99
1315,Asus,Intel Core m3 8100Y   1.10GHz,2877,Intel Arc,4253,14,1920,1080,4096,131072,No OS,1.27,315.24
1316,HP,Intel Core i5 12450H,17441,Intel Iris Pro Graphics 6200,1449,17.3,1600,900,12288,262144,Windows 10,2.4,899
1317,Dell,Intel Core i7 13620H,26454,GeForce RTX 2050,7320,16,2560,1600,16384,524288,Windows 11,3.64,1922
1318,LG,Intel Core i7 10870H   2.20GHz,14596,Intel Iris Xe,2690,16,2560,1600,16384,524288,Windows 11,1.2,1046.71
1319,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,24576,2097152,Windows 11,1.47,1729
1320,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,32768,1048576,Windows 10,1.73,1159
1321,Lenovo,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,15.6,1920,1080,12288,524288,Windows 10,2,629
1322,Lenovo,Intel Core i5 1335U,16980,Intel Iris Xe,2690,14,2240,1400,8192,2097152,Windows 10,1.55,979.99
1323,Lenovo,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1920,1080,32768,1048576,Windows 11,1.7,1139.99
1324,HP,Intel Core i7 1355U,15287,Intel Iris Xe,2690,13.5,1920,1280,16384,1048576,Windows 11,2.35,1309
1325,Acer,AMD Ryzen 7 7735HS,24268,GeForce RTX 2050,7320,17.3,1920,1080,65536,1048576,Windows 11,3,1649
1326,Dell,AMD Ryzen 7 3750H,8185,GeForce RTX 3080,25351,17.3,1920,1080,65536,2048000,Windows 11,3.64,2598.74
1327,MSI,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,32768,2097152,Windows 10,2.25,1799.99
1328,Asus,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 10,1.58,829
1329,Panasonic,Intel Core i5 1230U,10779,Intel HD Graphics 620,926,14,1920,1080,8192,131072,Windows 10,0.91,650
1330,Samsung,Intel Core i7 1355U,15287,Intel Iris Xe,2690,15.6,1920,1080,16384,262144,Windows 11,1.59,899.99
1331,Panasonic,Intel Core i5 7Y54   1.20GHz,2736,Intel UHD Graphics 615,751,10.1,1920,1200,16384,262144,Windows 10,1.59,679.95
1332,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,15.6,1920,1080,32768,1024000,Windows 11,1.59,1204.65
1333,Dell,Intel Core i5 12600H,23062,Intel UHD Graphics,1476,13.3,1920,1080,16384,262144,Windows 11,3.64,1499.99
1335,MSI,Intel Core i7 1260P,17229,GeForce RTX 3060,17089,15.6,1920,1080,16384,524288,Windows 10,1.82,1349
1336,Dell,Intel Core i5 1135G7   2.40GHz,9891,Intel Arc,4253,15.6,1920,1080,32768,1024000,Windows 11,1.66,589.99
1337,Acer,Intel Core i7 13700H,28003,Intel Iris Xe,2690,14,1920,1200,16384,1048576,Windows 11,1.76,1259
1338,MSI,Intel Core i7 14700HX,37546,GeForce RTX 4060,19560,15.6,1920,1080,32768,1048576,Windows 11,1.86,1018.49
1339,HP,AMD Ryzen 3 3250U,3855,Radeon Vega 3,891,14,1366,768,16384,1048576,Windows 10,1.5,489
1340,HP,AMD Ryzen 5 5625U,15084,Ryzen 3 4300G with Radeon Graphics,2040,15,1366,768,32768,1048576,Windows 11,3.09,699
1341,Lenovo,Intel Core i7 12700H,26423,GeForce RTX 3050 Ti Laptop GPU,10181,15.6,1920,1080,65536,2097152,Windows 11,2.41,1599
1342,ROKC,Intel Core i5 1235U,13554,Intel Arc,4253,15.6,1920,1080,16384,1024000,Windows 11,1.73,879.99
1343,HP,Intel Celeron N4000   1.10GHz,1417,Intel Arc,4253,14,1366,768,16384,65536,Windows 11,1.47,389.99
1344,Dell,Intel Core i7 1250U,12421,GeForce RTX 3060,17089,15.6,1920,1080,16384,524288,Windows 10,3.64,1382.77
1345,Dell,Intel Core i5 4210U   1.70GHz,2304,Intel Arc,4253,14,1920,1080,8192,131072,Windows 10,3.41,953.6
1346,Asus,Intel Core i9 13900H,29690,Intel Arc,4253,16,3200,2000,32768,1048576,Windows 11,3.18,1699.99
1347,Samsung,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe MAX,1971,15.6,2560,1600,8192,262144,Windows 10,1.55,481.16
1348,HP,Intel Core i5 6200U   2.30GHz,2999,Intel Arc,4253,14,1366,768,16384,262144,Windows 10,1.5,196.53
1349,Lenovo,AMD Ryzen 5 5500U,13144,Ryzen 3 4300G with Radeon Graphics,2040,14,1920,1080,8192,524288,Windows 11,1.41,579
1350,Acer,Intel Core i5 1240P,17329,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 10,2.1,769
1351,Dell,Intel Core i7 13650HX,32140,GeForce RTX 2050,7320,15.6,1920,1080,32768,2097152,Windows 10,2.87,1539
1353,Dell,Intel Core i7 1250U,12421,GeForce RTX 2050,7320,15.6,1366,768,32768,4096000,Windows 11,3.64,2144.34
1354,Lenovo,Intel Core i5 12450H,17441,Intel UHD Graphics,1476,15.6,1920,1080,8192,262144,Windows 10,1.86,550
1356,Lenovo,Intel Core i7 1260P,17229,Intel Iris Xe,2690,13.3,2560,1600,16384,1048576,Windows 11,1,916.99
1357,Dell,Intel Core i5 1235U,13554,Intel Arc,4253,16,1920,1200,32768,1024000,Windows 11,1.86,899.99
1358,Asus,Intel N50,2350,GeForce RTX 4060,19560,15.6,1920,1080,16384,524288,No OS,1.74,2949.86
1359,Dell,AMD Ryzen 7 6800H,23656,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,1.62,1149
1360,Asus,Intel Core m3 8100Y   1.10GHz,2877,Intel HD Graphics 620,926,14,1920,1080,8192,65536,No OS,1.5,374.39
1361,Lenovo,Intel Core i5 10210U   1.60GHz,6228,Intel UHD Graphics,1476,14,1920,1080,16384,2097152,Windows 11,1.36,1359
1362,Dell,Intel Core i7 1250U,12421,Intel Arc,4253,14,1920,1080,16384,262144,Windows 10,1.23,727.64
1363,Lenovo,Intel Core i3 1210U,10641,Intel UHD Graphics,1476,15.6,1366,768,8192,262144,Windows 10,2.3,557.22
1364,Asus,AMD Ryzen 5 5625U,15084,Ryzen 3 4300G with Radeon Graphics,2040,16,1920,1200,16384,524288,Windows 10,2.35,589
1365,Acer,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,16,2560,1600,16384,524288,Windows 11,2.4,1139
1366,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1200,65536,4194304,Windows 11,1.91,2296.13
1367,Asus,Intel Core i5 12600,21384,GeForce GT625M,457,15.6,1366,768,4096,512000,Windows 7,2.95,949
1368,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,3840,2160,16384,1024000,Windows 11,3.64,2142.39
1369,Dell,Intel Core i7 13705H,23728,GeForce RTX 3060,17089,15.6,1920,1080,65536,1024000,Windows 11,3.64,1943.86
1370,HP,Intel Core i5 1135G7   2.40GHz,9891,Intel Arc,4253,15.6,1366,768,8192,524288,Windows 10,1.91,749
1371,HP,Intel Celeron 1.70GHz,101,Intel HD Graphics 620,926,14,1366,768,4096,32768,ChromeOS,1.63,298
1372,Dell,Intel Core i7 1185G7   3.00GHz,10552,Intel Iris Xe,2690,14,2560,1600,16384,1048576,Windows 11,1.4,1399
1373,Dell,Intel Core i5 6200U   2.30GHz,2999,Intel UHD Graphics,1476,14,1366,768,8192,262144,Windows 10,1.51,290.98
1374,MSI,Intel Core i7 1260P,17229,GeForce RTX 3060,17089,15.6,1920,1080,16384,524288,Windows 11,2.95,1179.99
1375,Lenovo,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 11,2.34,829
1376,HP,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1366,768,8192,262144,Windows 11,1.73,349
1377,HP,AMD Ryzen 3 3250U,3855,Radeon Vega 3,891,14,1366,768,16384,262144,Windows 11,1.51,569.99
1378,Dell,Intel Core i9 14900K,61425,Intel Arc,4253,17,1920,1080,32768,524288,Windows 11,3.64,2452.05
1379,Dell,Intel Core i5 12600H,23062,Intel UHD Graphics 620,1042,14,1920,1080,16384,524288,Windows 10,1.53,747.9
1380,HP,AMD Ryzen 7 5700U,15853,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1366,768,8192,1048576,Windows 11,1.93,719
1381,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel Arc,4253,15.6,1920,1080,16384,524288,Windows 10,2.33,1002.53
1382,MSI,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,17.3,1920,1080,16384,1048576,Windows 11,2.73,1499
1383,Dell,Intel Core i7 13705H,23728,GeForce MX250,2438,15.6,1920,1080,65536,2048000,Windows 11,3.64,1276.97
1384,Dell,Intel N50,2350,GeForce RTX 3060,17089,16,1366,768,12288,524288,No OS,2.45,1321.31
1385,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,32768,1048576,Windows 10,2.3,1159
1386,Samsung,Intel Core i5 1240P,17329,Intel Arc,4253,13.3,1920,1080,8192,262144,Windows 11,0.87,838.05
1387,Dell,AMD Ryzen 7 3750H,8185,GeForce RTX 3080 Ti,27324,17.3,1920,1080,65536,1024000,Windows 11,3.64,2598.74
1388,Dell,Intel Core i5 1135G7   2.40GHz,9891,Intel UHD Graphics,1476,15.6,1920,1080,32768,1048576,Windows 11,1.7,517
1389,Dell,Intel Core i7 13650HX,32140,GeForce RTX 2050,7320,15.6,1920,1080,32768,1048576,Windows 11,2.04,1369
1390,MSI,Intel Core i7 870   2.93GHz,3122,GeForce RTX 3070,22459,15.6,1920,1080,32768,1048576,Windows 10,2.39,1549
1391,Dell,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,16384,524288,Windows 11,1.66,669
1392,Dell,Intel Core i7 13705H,23728,RTX A2000,13772,15.6,1366,768,32768,524288,Windows 11,3.64,1443.74
1393,Dell,Intel Core i7 1355U,15287,Intel Iris Pro Graphics 6200,1449,15.6,1920,1080,65536,2097152,Windows 11,1.64,994.98
1394,Dell,AMD Ryzen 7 5825U,18462,Ryzen 3 4300G with Radeon Graphics,2040,14,1920,1200,49152,2097152,Windows 10,1.76,1419
1395,Acer,AMD Ryzen 7 7840HS,28906,GeForce RTX 4060,19560,17.3,2560,1600,49152,2097152,Windows 11,1.88,1869
1396,Acer,Intel Core i7 9750H   2.60GHz,10936,GeForce RTX 2060,14124,15.6,1920,1080,16384,524288,Windows 10,2,1199.99
1397,HP,Intel Core i7 1165G7   2.80GHz,10346,Intel UHD Graphics,1476,15.6,1920,1080,16384,1048576,Windows 10,2.05,969.99
1398,Dell,Intel Core i7 940   2.93GHz,2947,GeForce MX570,6020,14,2240,1400,32768,1048576,Windows 11,1.55,1229.3
1399,Dell,Intel Core i7 1260P,17229,GeForce MX570,6020,16,1920,1200,32768,1048576,Windows 11,1.86,1449
1400,Toshiba,Intel Core i7 12700H,26423,Intel HD Graphics 620,926,13.3,1366,768,8192,262144,Windows 10,2.27,749.99
1401,Dell,Intel Core i9 13900H,29690,GeForce RTX 4060,19560,15.6,1920,1200,32768,2097152,Windows 11,1.91,2799
1402,Lenovo,Intel Core i7 1355U,15287,Intel Iris Xe,2690,16,1920,1200,16384,524288,Windows 11,2.04,1149
1403,Dell,AMD Ryzen 7 2700,15735,GeForce RTX 3050,12961,17.3,1920,1080,16384,1024000,Windows 11,3.64,1501.49
1404,HP,Intel Core i5 1155G7   2.50GHz,10280,Intel Iris Xe,2690,15.6,1920,1080,16384,524288,Windows 11,2.7,869
1405,Dell,Intel Core i3 3217U   1.80GHz,1218,Intel UHD Graphics,1476,15.6,1920,1080,16384,524288,Windows 10,1.77,587
1406,Dell,Intel Core i7 11800H   2.30GHz,20753,Quadro FX 350,85,17,1920,1200,16384,524288,Windows 10,2.09,1840.99
1407,Asus,AMD Ryzen 5 5625U,15084,Ryzen 3 4300G with Radeon Graphics,2040,16,1920,1200,8192,524288,Windows 10,1.86,589
1408,Lenovo,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 11,1.64,829
1409,HP,Intel Core i3 1210U,10641,Intel UHD Graphics,1476,15.6,1920,1080,8192,262144,Windows 11,1.76,479
1410,Dell,Intel Core i7 1255U,13775,Intel Iris Xe,2690,14,1920,1200,16384,1048576,Windows 10,1.57,1419.99
1411,Lenovo,Intel Core i3 1110G4   1.80GHz,4390,Intel UHD Graphics,1476,14,1920,1080,8192,262144,Windows 10,1.6,449.99
1412,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,2560,1600,32768,2097152,Windows 10,2.7,1849
1413,ROKC,Intel Core i3 1110G4   1.80GHz,4390,Intel Arc,4253,15.6,1920,1080,4096,131072,Windows 11,1.91,249.99
1414,Dell,Intel Core i9 13980HX,48083,GeForce RTX 3080 Ti,27324,17.3,1920,1080,65536,1024000,Windows 11,3.64,2528.42
1415,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel UHD Graphics,1476,14,1920,1080,16384,1048576,Windows 10,1.64,771.53
1416,Lenovo,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,2560,1600,49152,3145728,Windows 11,1.52,1889
1417,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,1.39,1169
1418,Acer,Intel Celeron N3350   1.10GHz,1108,Intel UHD Graphics 600,324,11.6,1366,768,4096,32768,ChromeOS,1.27,210
1419,HP,Intel Core i3 1125G4   2.00GHz,9737,Intel UHD Graphics,1476,17.3,1920,1080,32768,1048576,Windows 11,2.09,779
1420,HP,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1366,768,16384,1048576,Windows 11,1.7,439
1421,Lenovo,Intel Core i5 1235U,13554,Intel Iris Xe,2690,14,1920,1200,16384,524288,Windows 10,1.5,799
1422,Asus,Intel Core M 5Y51   1.10GHz,2130,Intel UHD Graphics 615,751,14,1920,1080,4096,131072,Windows 10,1.61,405.99
1423,Dell,Intel Core i7 13700H,28003,Intel Arc A730M,8274,15.6,1920,1200,16384,524288,Windows 10,1.91,1699
1424,Dell,AMD Ryzen 5 6600H,19012,GeForce RTX 3050,12961,15.6,1920,1080,24576,2097152,Windows 11,1.87,1159
1425,HP,Intel Core i7 4600U   2.10GHz,2703,Intel Arc,4253,14,1366,768,16384,512000,Windows 10,1.82,268.98
1426,HP,Intel Pentium N4200   1.10GHz,2169,Intel UHD Graphics 605,369,15.6,1366,768,4096,131072,Windows 11,1.78,259.46
1427,HP,AMD Ryzen 7 3700U,7186,Radeon RX Vega 10,1645,15.6,1366,768,8192,262144,Windows 10,1.7,495
1428,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,14,1280,800,8192,524288,Windows 11,3.64,831.59
1430,LG,Intel Core i5 1340P,20247,Intel Iris Xe,2690,17,2560,1600,16384,524288,Windows 11,1.14,919
1431,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,8192,524288,Windows 10,2.32,929
1432,Asus,Intel Core i5 9300H   2.40GHz,7646,GeForce GTX 1650,7868,15.6,1920,1080,8192,524288,Windows 10,2.2,599
1433,Best Notebooks,Intel Core i9 12900HK,28085,GeForce RTX 3050,12961,15.6,1920,1200,65536,8388608,Windows 11,2.05,5999
1434,HP,Intel Celeron N4000   1.10GHz,1417,Intel Arc,4253,14,1366,768,16384,65536,Windows 11,0.02,399.99
1435,ROKC,Intel Core i7 1160G7   1.20GHz,9173,Intel Arc,4253,14,1920,1080,8192,1024000,Windows 11,1.38,589.99
1436,Asus,Intel Core i3 3240   3.40GHz,2315,Intel HD Graphics 620,926,15.6,1600,768,8192,262144,Windows 11,1.8,350
1437,Dell,Intel Core i5 8365U   1.60GHz,6247,Intel UHD Graphics,1476,14,1366,768,16384,131072,Windows 10,1.48,392.98
1438,Dell,AMD Ryzen 9 7845HX,46498,GeForce RTX 4080,34635,18,1920,1200,32768,1048576,Windows 11,4.23,2899.98
1439,Acer,Intel Core i7 1165G7   2.80GHz,10346,Radeon R2,240,15.6,1920,1080,16384,524288,Windows 11,1.65,549.99
1440,HP,Intel Core i7 6600U   2.60GHz,3451,Intel UHD Graphics,1476,12.5,1366,768,16384,1024000,Windows 10,1.27,344.98
1441,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,16,2560,1600,16384,524288,Windows 11,2.45,1212.98
1442,Lenovo,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,15.6,1920,1080,32768,1048576,Windows 11,1.73,1049
1443,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,17,1920,1200,32768,1024000,Windows 11,3.64,2141.95
1444,HP,Intel Core i5 1235U,13554,Intel Iris Xe,2690,14,1920,1080,8192,4194304,Windows 10,3.57,1039
1445,HP,Intel Core i5 12600H,23062,Intel HD Graphics 620,926,15.6,1366,768,4096,512000,Windows 8,3.5,399.29
1446,Dell,AMD Ryzen 5 6600H,19012,GeForce RTX 3050,12961,15.6,1920,1080,65536,2097152,Windows 10,2.52,1459
1447,HP,Intel Core i5 1035G1   1.00GHz,7460,Intel UHD Graphics,1476,15.6,1920,1080,8192,262144,Windows 10,1.8,429.99
1448,HP,Intel Celeron 2.26GHz,182,Intel UHD Graphics 600,324,14,1366,768,4096,65536,ChromeOS,1.55,199
1449,Dell,Intel Core i5 2310   2.90GHz,3642,Intel UHD Graphics,1476,13.3,1920,1080,16384,524288,Windows 10,1.14,764.6
1450,ROKC,Intel Pentium Silver N6000   1.10GHz,3089,Intel Arc,4253,15.6,1920,1080,20480,1179648,Windows 11,1.6,389.99
1451,Dell,Intel Core i7 12800H,24971,GeForce RTX 3060,17089,15.6,2560,1440,16384,524288,Windows 10,2.68,1714.08
1452,Asus,Intel Core i9 13900H,29690,GeForce RTX 3050,12961,16,1920,1200,24576,1048576,Windows 11,1.8,1539
