,Brand,Series,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
1668,Dell,Precision 7670 Laptop,Intel Core i7 3.4 GHz,Nvidia RTX A3000,16 GB,16 Inches,1920 x 1200 pixels,512 GB SSD,Windows 11 Pro,5.75 Pounds,2174.31
1669,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,32 GB,15.6 Inches,3840 x 2160 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,2218.62
1670,Dell,XPS 17 9710,Intel Core i9,GeForce RTX 3060 Max-Q,64 GB,17.3 Inches,1920 x 1200 pixels,8 TB,Windows 10 Pro,4.87 Pounds,3772.22
1671,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,1920 x 1200 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,1880.63
1672,acer,Acer Nitro 5 AN515,Intel Core i7 Family Intel Core i7-11800H 2.9 GHz,NVIDIA GeForce RTX 3050 Ti,8 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 10 Pro,4.85 Pounds,949.0
1673,Lenovo,Legion 5 Pro,Intel Intel Core i7 Intel Core i7-12700H 3 GHz,NVIDIA GeForce RTX 3050 Ti,32 GB,16 Inches,2560 x 1600,1 TB SSD,Windows 11 Home,5.6 Pounds,1549.0
1674,Dell,Alienware X17 R1 Laptop,Intel Core i7 4.6 GHz,NVIDIA GeForce RTX 3080,16 GB,17.3 Inches,1920 x 1080 pixels,256 GB SSD,Windows 10 Home,7.05 Pounds,2223.06
1675,Dell,XPS 9720 Laptop,Intel,NVIDIA GeForce RTX 3060,16 GB,17 Inches,3840 x 2160 pixels,2000 GB SSD,Windows 11 Home,8 Pounds,2478.67
1676,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3080 Ti,64 GB,17.3 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,2412.47
1677,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,3456x2160,1000 GB SSD,Windows 11 Pro,8 Pounds,2179.35
1678,Dell,,,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,,2000 GB,Windows 11 Home,,2225.55
1679,DELL,G15 5520,Intel Core i7 Family Intel Core i7-12700H 2.5 GHz,NVIDIA GeForce RTX 3060,64 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 11 Home,,1979.0
1680,acer,Acer Nitro 5 AN515,Intel Core i5 Family Intel Core i5-10300H 2.1 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 10 Pro,5.07 Pounds,1199.0
1681,acer,Acer Nitro 5 AN515,Intel Core i5 Family Intel Core i5-10300H 2.1 GHz,NVIDIA GeForce RTX 3050,32 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,5.07 Pounds,1159.0
1682,Dell,Alienware X14 Laptop,Intel Core i5 3.3 GHz,NVIDIA GeForce RTX 3050,16 GB,14 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Home,8 Pounds,1510.86
1683,Dell,G15 Gaming 5525,AMD AMD Ryzen 7 AMD Ryzen 7 6800H 2.6 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,1149.0
1684,Dell,G15 Gaming 5525,AMD Ryzen 5 AMD Ryzen 5 6600H 2.7 GHz,NVIDIA GeForce RTX 3050,24 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 10 Home,,1159.0
1685,DELL,Vostro 7620,Intel Core i7 Family Intel Core i7-12700H 3.1 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,16 Inches,1920 x 1200,1 TB SSD,Windows 10 Home,4.32 Pounds,1159.0
1686,DELL,Vostro 7620,Intel Core i7 Family Intel Core i7-12700H 3.1 GHz,NVIDIA GeForce RTX 3050 Ti,8 GB,16 Inches,1920 x 1200,1 TB SSD,Windows 10 Pro,4.32 Pounds,1159.0
1687,DELL,Vostro 7620,Intel Core i7 Family Intel Core i7-12700H 3.1 GHz,NVIDIA GeForce RTX 3050 Ti,8 GB,16 Inches,1920 x 1200,1 TB SSD,Windows 11 Pro,4.32 Pounds,1159.0
1688,Lenovo,Legion 5,AMD Ryzen 7 AMD Ryzen 7 6800H 2.6 GHz,NVIDIA GeForce RTX 3070 Ti,32 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,5.3 Pounds,1799.0
1689,Dell,G15 5520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3060,16 GB,15.6 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Home,8 Pounds,1368.91
1690,Dell,G16 7630,Intel Intel Core i9 Intel Core i9-13900HX 3.1 GHz,NVIDIA GeForce RTX 4070,24 GB,16 Inches,2560 x 1600,2 TB SSD,Windows 10 Pro,,2369.0
1691,DELL,Inspiron 15 i3520,Intel Core i7 Family Intel Core i7-1255U 3.1 GHz,Intel Iris Xe Graphics,48 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,3.65 Pounds,1109.0
1692,Dell,XPS 9530 Laptop,Intel Core i9,NVIDIA GeForce RTX 4060,32 GB,15.6 Inches,1366 x 768 pixels,512 GB SSD,Windows 11 Home,8 Pounds,2771.99
1693,MSI,GL66 12UGK,Intel Core i7 Family Intel Core i7-12700H 2.3 GHz,NVIDIA GeForce RTX 3070 8GB DDR6,32 GB,15.6 Inches,1920 x 1080 pixels,2 TB SSD,Windows 11 Pro,6 Pounds,2099.99
1694,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3070 Ti,32 GB,17.3 Inches,3840 x 2160 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,2929.79
1695,Dell,Precision 7770 Laptop,Intel Core i7 3.4 GHz,Nvidia RTX A3000,32 GB,17.3 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,2585.75
1696,Dell,Precision 5770 Laptop,Intel Core i5 3.3 GHz,Nvidia RTX A2000,8 GB,17 Inches,1920 x 1200 pixels,256 GB SSD,Windows 11 Pro,8 Pounds,2286.89
1697,Dell,Precision 5770 Laptop,Intel Core i7 3.7 GHz,Nvidia RTX A3000,32 GB,17 Inches,1920 x 1200 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,2594.61
1698,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3060,32 GB,17.3 Inches,1920 x 1080 pixels,256 GB SSD,Windows 11 Home,8 Pounds,2198.81
1699,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3070 Ti,16 GB,17.3 Inches,2560x1440,1000 GB SSD,Windows 11 Home,8 Pounds,2814.29
1700,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3060,16 GB,17.3 Inches,1920 x 1080 pixels,2000 GB SSD,Windows 11 Home,8 Pounds,2265.8
1701,Dell,Precision 3571 Laptop,Intel Core i7 3.7 GHz,Nvidia RTX A1000,64 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,2223.23
1702,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,3840 x 2160 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,2179.35
1703,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3070 Ti,16 GB,17.3 Inches,2560x1440,1000 GB SSD,Windows 11 Home,8 Pounds,2814.29
1704,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3070 Ti,32 GB,17.3 Inches,2560x1440,1000 GB SSD,Windows 11 Home,8 Pounds,2815.44
1705,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3060,12 GB,17.3 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,2270.42
1706,Dell,Alienware m15 R4 Laptop,Intel Core i7 2.2 GHz,NVIDIA GeForce RTX 3080,32 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Home,,2302.6
1707,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,64 GB,15.6 Inches,1920 x 1200 pixels,1000 GB SSD,Windows 11 Home,8 Pounds,2058.2
1708,Dell,,,NVIDIA GeForce RTX 3050,32 GB,15.6 Inches,,2000 GB,Windows 11 Pro,,2010.85
1709,Dell,Dell XPS,Intel Core i9 2.4 GHz,Dedicated,32 GB,17 Inches,1920 x 1200 pixels,1 TB SSD,Windows 10 Home,,2199.0
1710,Dell,Precision 5470 Laptop,Intel Core i9 3.8 GHz,Nvidia RTX A1000,32 GB,14 Inches,2560x1600,2000 GB SSD,Windows 11 Pro,8 Pounds,2707.95
1711,DELL,G15 5520,Intel Core i7 Family Intel Core i7-12700H 2.5 GHz,NVIDIA GeForce RTX 3060,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 10 Pro,,1549.0
1712,Dell,Dell XPS,core_i7 Corei7-9750H 2.6 GHz,NVIDIA,16 GB,15.6 Inches,,,Windows 10 Home,4 Pounds,1697.99
1713,Lenovo,82B5001XUS,AMD Ryzen 5 2600H 3 GHz,NVIDIA GTX 1650 Ti,16 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 10,5.5 Pounds,1149.0
1714,acer,Nitro 5,Intel Core i5 Family Intel Core i5-10300H 2.6 MHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,5.07 Pounds,1229.0
1715,DELL,G15 5520,Intel Core i7 Family Intel Core i7-12700H 2.5 GHz,NVIDIA GeForce RTX 3060,64 GB,15.6 Inches,1920 x 1080,4 TB SSD,Windows 11 Home,5.9 Pounds,2159.0
1716,MSI,GF76 12UE,Intel Core i7 Family Intel i7-12700H 2.8 GHz,NVIDIA GeForce RTX 3060,32 GB,17.3 Inches,1920x1080,1 TB SSD,Windows 10,6 Pounds,1599.0
1717,Dell,Alienware m16 R1,Intel Core i7 Family Intel Core i7-13700HX 3.1 GHz,NVIDIA GeForce RTX 4070,48 GB,16 Inches,2560 x 1600,2 TB SSD,Windows 10 Home,7.3 Pounds,2419.0
1718,Dell,Dell G15 Gaming 5525,AMD Ryzen 5 AMD Ryzen 5 6600H 2.6 GHz,NVIDIA GeForce RTX 3050,24 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 10 Home,,1039.0
1719,Dell,Dell G15 Gaming 5525,AMD Ryzen 5 AMD Ryzen 5 6600H 2.6 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 10 Pro,,1039.0
1720,Dell,Dell G15 Gaming 5525,AMD Ryzen 5 AMD Ryzen 5 6600H 2.6 GHz,NVIDIA GeForce RTX 3050,24 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,,1039.0
1721,DELL,Vostro 7620,Intel Core i7 Family Intel Core i7-12700H 3.1 GHz,NVIDIA GeForce RTX 3050 Ti,8 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Home,4.32 Pounds,1049.0
1722,DELL,Vostro 7620,Intel Core i7 Family Intel Core i7-12700H 3.1 GHz,NVIDIA GeForce RTX 3050 Ti,8 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 10 Home,4.32 Pounds,1049.0
1723,Dell,Inspiron 15 3525,AMD AMD Ryzen 7 AMD Ryzen 7 5825U 2.2 GHz,NVIDIA GeForce MX550,24 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,,1049.0
1724,acer,Nitro 5 AN515,Intel Core i5 Family Intel Core i5-10300H 1.9 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,5.07 Pounds,1029.0
1725,DELL,Dell Vostro 7620,Intel Core i7 Family Intel Core i7-12700H 3 GHz,NVIDIA GeForce RTX 3050 Ti,8 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Home,4.32 Pounds,1049.0
1726,MSI,GF65 Thin,Intel Core i5 Family Intel i5-10500H 2.5 GHz,NVIDIA GeForce RTX 3060 Max-Q,24 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Home,4.1 Pounds,1219.0
1727,DELL,Inspiron 15 3525,AMD AMD Ryzen 7 AMD Ryzen 7 5825U 2.2 GHz,NVIDIA GeForce MX550,48 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 10 Home,3.6 Pounds,1169.0
1728,ASUS,Rog Strix Scar G533Z,Intel Intel Core i9 Intel Core i9-12900H 2.9 GHz,NVIDIA GeForce RTX 3070 Ti,32 GB,15.6 Inches,2560 x 1440,1 TB SSD,Windows 10 Pro,5.07 Pounds,2299.0
1729,Dell,G15 5520 Laptop,Intel Core i5 3.3 GHz,NVIDIA GeForce RTX 3050,64 GB,15.6 Inches,,2000 GB SSD,Windows 10 Pro,8 Pounds,1252.89
1730,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,32 GB,15.6 Inches,3840 x 2160 pixels,512 GB SSD,Windows 11 Home,8 Pounds,2186.65
1731,DELL,G15 5520,Intel Core i7 Family Intel Core i7-12700H 2.5 GHz,NVIDIA GeForce RTX 3060,32 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,,1659.0
1732,DELL,G15 5520,Intel Core i7 Family Intel Core i7-12700H 2.5 GHz,NVIDIA GeForce RTX 3060,48 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,5.9 Pounds,1759.0
1733,DELL,G15 5520,Intel Core i7 Family Intel Core i7-12700H 2.5 GHz,NVIDIA GeForce RTX 3060,24 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 11 Home,,1729.0
1734,acer,CBE5951T503D,Intel Core i3 1215U 1.2 GHz,Intel Iris Xe Graphics,8 GB,15.6 Inches,1920 x 1080,,Chrome OS,5.6 Pounds,499.99
1735,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,3840 x 2160 pixels,512 GB SSD,Windows 11 Home,8 Pounds,2142.39
1736,Dell,Alienware m17 Ryzen Edition R5 Laptop,AMD Ryzen 7 3.3 GHz,NVIDIA GeForce RTX 3070 Ti,16 GB,17.3 Inches,1920 x 1080 pixels,2000 GB SSD,Windows 11 Home,8 Pounds,2598.74
1737,Lenovo,Legion 5,Intel Core i7 Family 5 GHz,NVIDIA GeForce GTX 1660Ti,32 GB,15.6 Inches,1920 x 1080 pixels,2 TB SSD,Windows 10 Home,5.42 Pounds,1199.0
1738,Acer,,Intel,NVIDIA GeForce RTX 4080,,,2560 x 1440 pixels,2 TB,Windows 10 Home,,2627.82
1739,Dell,XPS 9720 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,17 Inches,1920 x 1200 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,2078.67
1740,Dell,Alienware m15 Ryzen Edition R7 Laptop,AMD Ryzen 7 3.2 GHz,NVIDIA GeForce RTX 3070 Ti,16 GB,15.6 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Home,8 Pounds,1672.68
1741,Dell,Alienware m15 Ryzen Edition R7 Laptop,AMD Ryzen 7 3.2 GHz,NVIDIA GeForce RTX 3060,16 GB,15.6 Inches,2560x1440,512 GB SSD,Windows 11 Home,8 Pounds,1724.66
1742,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3070 Ti,16 GB,17.3 Inches,3840 x 2160 pixels,512 GB SSD,Windows 11 Home,8 Pounds,2837.39
1743,Dell,XPS 9720 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3060,64 GB,17 Inches,3840 x 2160 pixels,1000 GB SSD,Windows 11 Home,8 Pounds,2558.36
1744,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3080 Ti,64 GB,17.3 Inches,3840 x 2160 pixels,512 GB SSD,Windows 11 Home,8 Pounds,2971.37
1745,Dell,Alienware m17 Ryzen Edition R5 Laptop,AMD Ryzen 7 3.3 GHz,NVIDIA GeForce RTX 3080 Ti,32 GB,17.3 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Home,8 Pounds,2371.2
1746,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3070 Ti,64 GB,17.3 Inches,3840 x 2160 pixels,2000 GB SSD,Windows 11 Pro,8 Pounds,3135.38
1747,Dell,Alienware X17 R2 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3080 Ti,32 GB,17.3 Inches,3840 x 2160 pixels,2000 GB SSD,Windows 11 Home,8 Pounds,2898.6
1748,HP,Envy 17T-CH200,Intel Core i7 Family Intel Core i7-1255U 2.8 GHz,NVIDIA GeForce MX550,48 GB,17.3 Inches,1920 x 1080,4 TB Hybrid,Windows 11 Home,,1959.0
1749,Dell,Dell Precision,Intel Core i7 2.5 GHz,Nvidia RTX A3000,16 GB,17 Inches,1920 x 1200 pixels,1 TB SSD,Windows 11 Pro,4.7 Pounds,2646.58
1750,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,3840 x 2160 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,2179.35
1751,Dell,XPS 9500,NVIDIA Corei7-10750H 2.6 GHz,NVIDIA GeForce GTX 1650,32 GB,15.6 Inches,1920 x 1200 pixels,2 TB SSD,Windows 11 Pro,4.52 Pounds,2215.26
1752,DELL,Inspiron 15 3525,AMD AMD Ryzen 7 AMD Ryzen 7 5825U 2.2 GHz,NVIDIA GeForce MX550,48 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 10 Home,3.6 Pounds,1289.0
1753,Dell,Alienware m15 R7 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Home,,1472.99
1754,Dell,Alienware m15 R7 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3060,16 GB,15.6 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Home,,1472.99
1755,Dell,G15 5520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Home,8 Pounds,1368.91
1756,acer,Nitro 5 AN515,Intel Core i7 Family Intel Core i7-11800H 3 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 10 Home,4.85 Pounds,999.0
1757,acer,Nitro 5 AN515,Intel Core i7 Family Intel Core i7-11800H 3 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,,999.0
1758,acer,PH315-52-72EV,Intel Core i7 Family Core i7-9750h 4.5 GHz,NVIDIA GeForce RTX 2060,16 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 10 Home,5.51 Pounds,1256.0
1759,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,32 GB,15.6 Inches,1920 x 1200 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,1924.22
1760,Dell,Alienware m15 Ryzen Edition R7 Laptop,AMD Ryzen 7 3.3 GHz,NVIDIA GeForce RTX 3070 Ti,16 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Home,8 Pounds,2022.22
1761,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,32 GB,15.6 Inches,1920 x 1200 pixels,1000 GB SSD,Windows 11 Home,8 Pounds,1955.4
1762,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,32 GB,15.6 Inches,1920 x 1200 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,1963.49
1763,Dell,,,NVIDIA GeForce RTX 3050 Ti,32 GB,15.6 Inches,,1000 GB,Windows 11 Home,,1955.4
1764,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,1920 x 1200 pixels,2000 GB SSD,Windows 11 Pro,8 Pounds,1971.58
1765,ASUS,TUF Dash 15,Intel Core i7 Family Intel Core i7-11370H 3.1 GHz,NVIDIA GeForce RTX 3050 Ti,8 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Home,4.41 Pounds,1079.0
1766,Dell,Latitude 5540 Laptop,Intel Core i5 3.5 GHz,NVIDIA GeForce MX550,32 GB,15.6 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,1843.02
1767,Dell,,,NVIDIA GeForce RTX 3050 Ti,32 GB,15.6 Inches,,2000 GB,Windows 11 Pro,,2019.6
1768,acer,Predator Triton 300,Intel Core i7 Family Intel Core i7-11800H 2.9 GHz,NVIDIA GeForce RTX 3060,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Home,,1369.0
1769,DELL,Inspiron 15 3525,AMD AMD Ryzen 7 AMD Ryzen 7 5825U 2.2 GHz,NVIDIA GeForce MX550,64 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 11 Home,3.6 Pounds,1369.0
1770,DELL,Inspiron 15 i3520,Intel Core i7 Family Intel Core i7-1255U 3.1 GHz,Intel Iris Xe Graphics,64 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 10 Pro,3.65 Pounds,1359.0
1771,Dell,XPS 9720 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,17 Inches,3840 x 2160 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,3980.1
1772,ASUS,,Intel Core i7 1.6 GHz,Nvidia GT325M,4 GB,18.4 Inches,1920 x 1080 pixels,1 TB,Windows 7 Home Premium,9.7 Pounds,1999.0
1773,ASUS,,Intel Core i5 2.66 GHz,NVIDIA,4 GB,14 Inches,1366 x 768 pixels,500 GB,Windows 7 Home Premium,5.3 Pounds,899.0
1774,ASUS,,Intel Core i3 1.3 GHz,NVIDIA,4 GB,11.6 Inches,1366 x 768 pixels,320 GB,Windows 7 Professional,4.8 Pounds,815.0
1775,Dell,Precision 7770 Laptop,Intel Core i7 3.4 GHz,Nvidia RTX A3000,32 GB,17.3 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Pro,8 Pounds,2637.72
1776,Dell,XPS 9720 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,64 GB,17 Inches,3840 x 2160 pixels,2000 GB SSD,Windows 11 Home,8 Pounds,3641.24
1777,Dell,Precision 5470 Laptop,Intel Core i7 3.7 GHz,Nvidia RTX A1000,16 GB,14 Inches,1920 x 1200 pixels,4000 GB SSD,Windows 11 Pro,8 Pounds,3538.89
1778,Lenovo,LENOVO (UNITED STATES) INC.,Intel 68030 Core i5-10300H 2.5 GHz,NVIDIA GeForce GTX 1650,8 GB,15.6 Inches,1920 x 1080 pixels,256 GB HDD,Windows 10 Home (English),6.94 Pounds,729.99
1779,Dell,G15 5525 Laptop,AMD Ryzen 7 3.2 GHz,NVIDIA GeForce RTX 3060,16 GB,15.6 Inches,1920 x 1080 pixels,512 GB SSD,Windows 11 Pro,5.55 Pounds,1433.37
1780,Lenovo,Lenovo 130,AMD A Series 2.6 GHz,AMD Radeon R4,4 GB,15.6 Inches,1360 x 768 pixels,500 GB HDD,Windows 10,4.63 Pounds,679.77
1781,Dell,G15 Gaming 5525,AMD Ryzen 5 AMD Ryzen 5 6600H 2.7 GHz,NVIDIA GeForce RTX 3050,24 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 10 Pro,,1209.0
1782,Dell,G15 Gaming 5525,AMD Ryzen 5 AMD Ryzen 5 6600H 2.7 GHz,NVIDIA GeForce RTX 3050,24 GB,15.6 Inches,1920 x 1080,2 TB SSD,Windows 11 Pro,,1209.0
1783,Dell,G15 Gaming 5525,AMD AMD Ryzen 7 AMD Ryzen 7 6800H 2.6 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,,1209.0
1784,Dell,G15 Gaming 5525,AMD AMD Ryzen 7 AMD Ryzen 7 6800H 2.6 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 10 Pro,,1209.0
1785,ASUS,,AMD Turion 64 X2 2.3 Hz,ATI Radeon HD 4250,4 GB,15.6 Inches,1366 x 768 pixels,500 GB,Windows 7 Home Premium,5.8 Pounds,599.0
1786,Dell,,,Integrated,16 GB,,,,Windows 10 Pro,,1499.61
1787,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,32 GB,15.6 Inches,1920 x 1200 pixels,512 GB SSD,Windows 11 Home,8 Pounds,1932.92
1788,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,1920 x 1200 pixels,1000 GB SSD,Windows 11 Home,8 Pounds,1889.08
1789,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,32 GB,15.6 Inches,1920 x 1200 pixels,512 GB SSD,Windows 11 Home,8 Pounds,1932.92
1790,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050,16 GB,15.6 Inches,1920 x 1200 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,1904.93
1791,Dell,,Intel,NVIDIA GeForce RTX 3060,64 GB,16 Inches,1366 x 768 pixels,,No OS,5.38 Pounds,1565.02
1792,Acer,,Intel,NVIDIA GeForce RTX 4060,16 GB,,2560 x 1440 pixels,1 TB,Windows 10 Home,,1427.82
1793,Dell,Alienware X17 R1 Laptop,Intel Core i7 2.3 GHz,NVIDIA GeForce RTX 3080,64 GB,17.3 Inches,1920 x 1080 pixels,1000 GB SSD,Windows 11 Home,,2462.15
1794,Dell,XPS 9520 Laptop,Intel Core i7 3.5 GHz,NVIDIA GeForce RTX 3050 Ti,16 GB,15.6 Inches,1920 x 1200 pixels,1000 GB SSD,Windows 11 Pro,8 Pounds,1904.93
1795,Dell,Dell Latitude 5520,Intel Core i5 Intel Core i5-1145G7 4.4 GHz,Intel Iris Xe Graphics,32 GB,15.6 Inches,1920 x 1080 pixels,1 TB SSD,Windows 10 Pro,4.6 Pounds,1032.56
1796,acer,Nitro 5 17,Intel Core i5 Family Intel Core i5-12450H 2.1 GHz,NVIDIA GeForce RTX 3050,16 GB,17.3 Inches,1920 x 1080,1 TB SSD,Windows 10 Pro,,1219.0
1797,Acer,,Intel,NVIDIA GeForce RTX 4080,,,2560 x 1440 pixels,2 TB,Windows 10 Home,,2479.98
1798,Lenovo,,Intel Core i7 1 GHz,NVIDIA GeForce RTX 3050,16 GB,16 Inches,2560 x 1600 pixels,512 GB SSD,Windows 11 Home,4.6 Pounds,1456.67
