,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Price,New Weight
866,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Arc,4253.0,14.0,1366.0,768.0,32768.0,1024000.0,Windows 11,599.99,1.46
867,Microsoft,Intel N50,2350.0,Intel Arc,4253.0,14.0,1366.0,768.0,8192.0,262144.0,No OS,412.82,2.89
868,Dell,Intel Core i7 12850HX,30440.0,RTX A4500,21775.0,17.0,1920.0,1080.0,65536.0,2097152.0,Windows 11,2668.91,4.32
869,Dell,AMD Ryzen 7 2700,15735.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 11,1501.49,3.64
870,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,32768.0,1024000.0,Windows 11,831.59,1.13
871,Dell,Intel Core i7 1185G7E   2.80GHz,10444.0,Intel Iris Xe,2690.0,13.3,1920.0,1080.0,32768.0,4194304.0,Windows 11,1559.0,1.19
872,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,979.0,2.3
873,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,13.3,1920.0,1080.0,32768.0,524288.0,Windows 11,831.59,1.14
874,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,14.0,1920.0,1200.0,16384.0,262144.0,Windows 11,635.24,1.27
875,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,15.0,1920.0,1080.0,16384.0,524288.0,Windows 10,970.19,1.41
876,MSI,Intel Core i5 9300H   2.40GHz,7646.0,GeForce GTX 1050 Ti,6308.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,599.99,1.86
877,Dell,Intel Core i5 1334U,12802.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,649.9,1.86
878,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1749.0,2.36
879,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,8192.0,524288.0,Windows 11,1049.0,1.9
880,HP,AMD 3020e,2458.0,Radeon R2,240.0,14.0,1366.0,768.0,4096.0,65536.0,Windows 10,235.99,1.45
881,Lenovo,Intel Core i7 1185G7   3.00GHz,10552.0,Quadro P500,1602.0,14.0,1920.0,1080.0,32768.0,1048576.0,Windows 11,1339.0,1.47
882,HP,Intel Core i7 1260P,17229.0,Intel Arc,4253.0,15.6,1920.0,1080.0,32768.0,1024000.0,Windows 11,949.99,1.82
883,Lenovo,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1049.0,2.08
884,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 2050,7320.0,16.0,1920.0,1200.0,49152.0,1048576.0,Windows 11,1789.0,2.35
885,Dell,Intel Core i7 985   3.47GHz,3928.0,RTX A2000,13772.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,2174.31,2.61
886,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,8192.0,1048576.0,Windows 11,1109.0,2.33
887,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,8192.0,524288.0,Windows 11,1039.49,2.05
888,Lenovo,AMD 3015e,2708.0,Radeon Vega 8,1585.0,11.6,1366.0,768.0,4096.0,131072.0,Windows 10,289.0,1.33
889,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,8192.0,1048576.0,Windows 11,1219.0,1.27
890,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,262144.0,Windows 11,1039.49,1.22
891,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,16384.0,1048576.0,Windows 11,729.0,2.82
892,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Laptop GPU,15527.0,15.6,2560.0,1440.0,16384.0,1048576.0,Windows 11,1582.67,4.43
893,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,12288.0,524288.0,Windows 10,569.0,2.99
894,Dell,Intel Core i5 5200U   2.20GHz,2502.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,16384.0,524288.0,Windows 10,293.98,1.55
895,Dell,Intel Core i7 10875H   2.30GHz,15019.0,GeForce GTX 1650 Ti,7576.0,17.0,3840.0,2400.0,16384.0,524288.0,Windows 10,3061.73,2.09
896,HP,Intel Core i7 1255U,13775.0,GeForce MX550,4601.0,15.6,1920.0,1080.0,65536.0,4194304.0,Windows 11,1709.0,1.77
897,MSI,Intel Core i7 13620H,26454.0,GeForce RTX 4060,19560.0,17.3,1920.0,1080.0,32768.0,1048576.0,Windows 10,1650.59,2.6
899,HP,Intel Core i5 4200H   2.80GHz,3108.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,599.99,2.2
900,Dell,Intel Core i3 5010U   2.10GHz,2192.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,16384.0,524288.0,Windows 10,277.98,1.81
901,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,13.3,1920.0,1080.0,16384.0,524288.0,Windows 10,822.35,1.18
902,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,16.0,1920.0,1080.0,16384.0,524288.0,Windows 11,1006.08,2.5
903,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,2097152.0,Windows 10,1919.0,2.41
904,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,4096.0,262144.0,Windows 11,394.99,1.5
905,Dell,Intel Core i7 13705H,23728.0,GeForce MX570,6020.0,14.0,1920.0,1200.0,16384.0,524288.0,Windows 11,1150.76,1.55
906,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,524288.0,Windows 11,1932.92,3.64
907,Asus,Intel Celeron N3350   1.10GHz,1108.0,Intel Arc,4253.0,15.6,1920.0,1080.0,8192.0,65536.0,ChromeOS,249.99,1.82
908,Dell,Intel Core i7 1355U,15287.0,Intel Arc,4253.0,15.6,1920.0,1080.0,16384.0,262144.0,Windows 11,908.46,2.89
909,Lenovo,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 4060,19560.0,15.6,2560.0,1440.0,65536.0,2097152.0,Windows 11,1849.0,2.41
910,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1029.0,3.32
911,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,131072.0,Windows 11,349.0,1.65
912,HP,Intel N50,2350.0,Intel Arc,4253.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,1025.71,2.14
913,Acer,Intel Core i5 1240P,17329.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,959.0,2.1
914,Dell,Intel Core i3 4330   3.50GHz,3554.0,Intel Arc,4253.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 11,946.43,1.55
915,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1360.0,768.0,16384.0,524288.0,Windows 11,719.0,2.6
916,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3080 Ti,27324.0,17.3,1920.0,1080.0,32768.0,524288.0,Windows 11,2598.74,3.64
917,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,32768.0,524288.0,Windows 10,903.2,1.2
919,Dell,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,24576.0,1048576.0,Windows 11,989.0,1.48
920,Acer,AMD Ryzen 7 5825U,18462.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1280.0,800.0,16384.0,1048576.0,Windows 11,737.99,1.77
921,HP,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,8192.0,2097152.0,Windows 11,651.0,1.55
922,Dell,Intel Core i7 10610U   1.80GHz,6830.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,399.0,1.66
923,Acer,AMD Ryzen 5 7520U,9475.0,Radeon R2,240.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,424.49,1.78
924,Acer,Intel Core i5 12450H,17441.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,639.0,1.82
925,Lenovo,Intel Core i3 10110U   2.10GHz,3919.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,8192.0,262144.0,Windows 10,400.0,1.85
926,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560.0,1600.0,65536.0,2097152.0,Windows 11,1969.0,1.62
927,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 11,692.99,1.38
928,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1089.49,2.27
929,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,14.0,1920.0,1080.0,16384.0,1048576.0,Windows 10,1754.48,2.18
930,Dell,Intel Core i7 11800H   2.30GHz,20753.0,Quadro 2000 D,1239.0,15.6,1920.0,1020.0,32768.0,1048576.0,Windows 11,1985.74,2.09
931,Dell,Intel Core i9 13980HX,48083.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,32768.0,2048000.0,Windows 11,2429.81,3.64
932,Acer,Intel Core i3 N300,8475.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,4096.0,131072.0,ChromeOS,299.99,3.23
934,HP,Intel Core i9 13900HX,44977.0,GeForce RTX 4090,38874.0,17.3,2560.0,1440.0,65536.0,8388608.0,Windows 11,4339.0,2.82
935,Dell,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,14.0,1920.0,1200.0,32768.0,1048576.0,Windows 10,1369.0,1.59
936,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,65536.0,2097152.0,Windows 10,1919.0,3.64
937,Dell,Intel Core i7 13700HX,34115.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,16384.0,1048576.0,Windows 11,2099.0,3.32
938,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,939.0,2.2
939,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,3456.0,2160.0,32768.0,2048000.0,Windows 11,2272.9,3.64
940,Acer,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 2050,7320.0,17.3,1920.0,1080.0,16384.0,1048576.0,Windows 11,1399.99,3.0
941,Acer,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,669.0,2.35
942,Acer,Intel Core i5 1240P,17329.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,819.0,1.71
943,Dell,Intel N50,2350.0,Intel Arc,4253.0,14.0,1920.0,1200.0,16384.0,262144.0,Windows 11,1154.99,1.06
944,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1920.0,1080.0,65536.0,2048000.0,Windows 11,1354.81,1.59
945,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,32768.0,1024000.0,Windows 11,2000.28,3.64
946,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 11,1636.99,3.0
947,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,999.0,2.2
948,Asus,AMD Ryzen 9 6900HS,23896.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,16384.0,524288.0,Windows 11,1599.99,2.4
949,Asus,AMD Ryzen 5 4600H,14526.0,GeForce GTX 1650,7868.0,17.3,1920.0,1080.0,8192.0,524288.0,Windows 11,688.0,2.6
950,MSI,Intel Core i5 11500   2.70GHz,17443.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,579.0,1.86
951,Asus,Intel Core i7 13620H,26454.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,4194304.0,Windows 10,1479.99,1.8
952,Lenovo,Intel Core i7 2640M   2.80GHz,2495.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,12288.0,524288.0,Windows 11,999.0,2.06
953,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1439.0,2.33
954,Acer,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,17.3,1920.0,1080.0,12288.0,262144.0,Windows 10,649.99,2.59
955,Acer,Intel Core i5 12500H,21525.0,GeForce RTX 3050 4GB Laptop GPU,7041.0,17.3,1920.0,1080.0,32768.0,1048576.0,Windows 10,1349.99,3.0
956,Acer,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1369.0,2.5
957,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,24576.0,1048576.0,Windows 10,869.0,2.15
958,Dell,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,65536.0,1024000.0,Windows 11,2263.77,13.18
959,Acer,AMD C 30,178.0,Radeon RX Vega 10,1645.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,519.0,1.81
960,Dell,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,849.0,1.6
961,Dell,Intel Core i9 11900H   2.50GHz,20886.0,Quadro 2000 D,1239.0,15.6,1920.0,1020.0,32768.0,1048576.0,Windows 10,2174.83,2.09
962,HP,Intel Celeron N4120   1.10GHz,2527.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,8192.0,65536.0,Windows 11,249.0,1.5
963,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,703.0,2.32
964,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,2048000.0,Windows 11,2010.85,3.64
965,HP,Intel Core i9 13900HX,44977.0,GeForce RTX 4090,38874.0,17.3,2560.0,1440.0,65536.0,1048576.0,Windows 11,3699.0,3.64
966,Dell,AMD Ryzen 7 1700,14812.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,65536.0,512000.0,Windows 10,804.17,3.64
967,MSI,Intel Core i7 1260P,17229.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1349.0,1.8
968,Lenovo,Intel Core i7 940   2.93GHz,2947.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,12288.0,524288.0,Windows 10,979.0,1.68
969,Acer,Intel N50,2350.0,GeForce RTX 4060,19560.0,15.6,2560.0,1440.0,16384.0,1048576.0,Windows 10,1279.98,1.84
970,HP,AMD A6 5350M APU,1176.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 10,232.98,2.0
971,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1920.0,1080.0,16384.0,262144.0,Windows 10,977.57,1.8
973,Dell,Intel Core i7 1255U,13775.0,GeForce MX570,6020.0,16.0,1920.0,1200.0,65536.0,4194304.0,Windows 11,1949.0,1.87
974,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,16384.0,2097152.0,Windows 11,1619.0,1.8
975,HP,Intel Core i7 12800H,24971.0,Intel Iris Xe,2690.0,17.3,1920.0,1080.0,32768.0,1048576.0,Windows 11,1449.0,2.55
976,Lenovo,Intel Core i7 13700H,28003.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,1399.0,2.16
977,Acer,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,709.0,1.77
978,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,20480.0,1048576.0,Windows 11,401.84,1.5
979,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,16384.0,2048000.0,Windows 11,1971.58,3.64
980,Dell,Intel Core i5 1335U,16980.0,Intel Arc,4253.0,14.0,1920.0,1080.0,8192.0,262144.0,Windows 11,1076.16,2.5
981,HP,AMD Ryzen 7 5825U,18462.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,909.0,1.79
982,LG,Intel Core i7 1250U,12421.0,Intel Arc,4253.0,14.0,2560.0,1600.0,32768.0,1048576.0,Windows 11,1796.99,1.0
983,HP,Intel Core i7 6600U   2.60GHz,3451.0,Intel UHD Graphics,1476.0,12.5,1366.0,768.0,8192.0,524288.0,Windows 10,290.98,1.27
984,Acer,Intel Core i5 12450H,17441.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,549.0,1.68
985,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,959.21,2.1
986,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,899.0,2.32
987,Dell,Intel Core i7 1265U,14043.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,262144.0,Windows 11,1299.0,1.3
988,Dell,Intel Core i5 1145G7   2.60GHz,9970.0,Intel Iris Xe,2690.0,13.3,1366.0,768.0,8192.0,262144.0,Windows 10,449.99,1.5
989,Dell,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 10,1439.0,1.71
990,Dell,Intel Core i7 13700H,28003.0,Intel Arc A730M,8274.0,15.6,1920.0,1200.0,65536.0,2097152.0,Windows 10,2229.0,1.91
991,Lenovo,Intel Core i7 13700H,28003.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1349.0,2.4
992,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,1024000.0,Windows 11,1097.24,3.64
993,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,ChromeOS,699.99,2.81
994,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3080,25351.0,15.6,3840.0,2160.0,16384.0,1048576.0,Windows 10,1499.49,2.09
995,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,20480.0,524288.0,Windows 11,440.0,1.85
996,ROKC,Intel Core i7 1160G7   1.20GHz,9173.0,Intel Arc,4253.0,14.0,1920.0,1080.0,8192.0,1024000.0,Windows 11,599.99,1.36
998,HP,Intel Core i9 13900HX,44977.0,GeForce RTX 4090,38874.0,17.3,2560.0,1440.0,32768.0,8388608.0,Windows 10,4339.0,2.8
999,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,15.0,1920.0,1080.0,16384.0,524288.0,Windows 10,970.19,1.41
1000,Dell,Intel Core i9 12900H,28523.0,GeForce RTX 3070,22459.0,16.0,2560.0,1600.0,65536.0,2097152.0,Windows 11,2269.0,2.27
1001,Lenovo,AMD Ryzen 5 5600H,17093.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,608.0,3.13
1002,Lenovo,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,16384.0,524288.0,Windows 11,1759.0,5.0
1003,Asus,Intel Core i7 1360P,19333.0,Intel Iris Xe,2690.0,14.0,2560.0,1600.0,16384.0,524288.0,Windows 11,1199.99,2.95
1004,Dell,Intel Core i7 870   2.93GHz,3122.0,GeForce RTX 3050,12961.0,17.0,1920.0,1200.0,65536.0,4194304.0,Windows 11,2335.99,2.32
1005,Dell,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,909.0,2.27
1006,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 11,599.99,1.36
1007,Microsoft,Intel Core i5 12600H,23062.0,Intel UHD Graphics 620,1042.0,13.5,2256.0,1504.0,8192.0,262144.0,Windows 10,940.0,1.25
1009,Dell,AMD Ryzen 5 7530U,16506.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,459.0,1.64
1010,Dell,Intel Core i7 13705H,23728.0,GeForce MX250,2438.0,15.6,1920.0,1080.0,16384.0,262144.0,Windows 11,1796.82,3.64
1011,HUNSN,Intel N100,5641.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,12288.0,512000.0,Windows 11,392.99,2.5
1012,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 10,1649.0,2.0
1013,Dell,Intel Core i7 13700H,28003.0,RTX A2000,13772.0,17.0,1920.0,1200.0,32768.0,524288.0,Windows 11,2594.61,3.64
1014,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,459.92,1.68
1015,Acer,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 11,599.0,1.7
1016,HP,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,16.1,2560.0,1440.0,16384.0,2097152.0,Windows 10,2119.99,1.76
1017,HP,Intel Core i7 1260P,17229.0,Intel Arc,4253.0,15.6,1920.0,1080.0,32768.0,1024000.0,Windows 11,949.99,1.83
1018,Dell,Intel Core i5 3317U   1.70GHz,2010.0,Intel HD 500,298.0,13.3,1920.0,1080.0,8192.0,262144.0,Windows 10,468.0,1.54
1019,LG,Intel Core i7 1250U,12421.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,32768.0,1048576.0,Windows 11,1799.0,1.25
1020,Asus,AMD Ryzen 7 5800HS,20356.0,GeForce RTX 3060,17089.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 11,932.99,1.65
1021,HP,Intel Celeron 1.70GHz,101.0,Intel Arc,4253.0,14.0,1366.0,768.0,4096.0,65536.0,Windows 11,189.0,1.5
1022,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3080 Ti,27324.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1871.09,3.64
1023,HP,Intel Core i5 3317U   1.70GHz,2010.0,Intel HD Graphics 620,926.0,14.0,1366.0,768.0,4096.0,1048576.0,Windows 8,779.99,1.77
1024,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3080 Ti,27324.0,15.6,1920.0,1080.0,65536.0,1024000.0,Windows 11,1951.94,3.64
1025,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,14.0,1920.0,1080.0,32768.0,1024000.0,Windows 11,2265.6,3.64
1027,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 10,1599.0,3.64
1028,Samsung,Intel Core i5 10210U   1.60GHz,6228.0,Intel UHD Graphics,1476.0,13.3,3840.0,2160.0,8192.0,262144.0,ChromeOS,718.02,1.36
1029,Dell,Intel Core i7 13700H,28003.0,GeForce RTX 4070,26876.0,18.0,2560.0,1600.0,32768.0,1024000.0,Windows 11,2116.93,3.64
1030,MSI,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,65536.0,4194304.0,Windows 11,2569.0,2.9
1031,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,16384.0,2097152.0,Windows 11,2369.0,2.3
1032,HP,Intel Core i5 1035G1   1.00GHz,7460.0,Intel HD Graphics 620,926.0,11.6,1366.0,768.0,4096.0,32768.0,ChromeOS,346.0,1.27
1033,Lenovo,AMD Ryzen 7 5700U,15853.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 11,589.99,1.63
1034,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,16384.0,1024000.0,Windows 11,1189.9,2.45
1035,Acer,MediaTek MT8183,2424.0,GeForce2 Integrated GPU,4.0,11.6,1366.0,768.0,4096.0,32768.0,ChromeOS,180.0,2.17
1036,Acer,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,65536.0,4194304.0,Windows 11,2029.0,1.88
1037,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Arc,4253.0,15.6,1920.0,1080.0,32768.0,1024000.0,Windows 11,649.99,1.6
1038,Dell,Intel Core i7 13620H,26454.0,GeForce RTX 2050,7320.0,18.0,2560.0,1600.0,16384.0,1024000.0,Windows 11,2002.39,3.64
1039,HP,Intel Core i5 4200H   2.80GHz,3108.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,465.0,1.69
1040,HP,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,17.3,1600.0,900.0,65536.0,2097152.0,Windows 11,1479.0,1.55
1041,Asus,Intel Celeron N4500   1.10GHz,2003.0,Intel Arc,4253.0,11.6,1366.0,768.0,4096.0,65536.0,Windows 10,1039.48,1.41
1042,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,17.0,1920.0,1080.0,16384.0,1048576.0,Windows 11,604.79,2.95
1043,LG,Intel Core i7 1360P,19333.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,16384.0,1048576.0,Windows 11,1206.12,1.0
1044,Dell,Intel Core i9 13980HX,48083.0,GeForce RTX 3080 Ti,27324.0,17.3,1920.0,1080.0,65536.0,2048000.0,Windows 11,2582.71,3.64
1045,Dell,Intel Core i3 4010U   1.70GHz,1655.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,569.0,1.74
