,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
4180,Acer,Intel Core i5 12450H,17441.0,GeForce RTX 3050,12961.0,17.3,1920,1080,64.0,2048.0,Windows 10,3.0,1529.0
4181,MSI,Intel Core i5 12400,19453.0,GeForce RTX 3050,12961.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.22,729.99
4182,Lenovo,AMD A6 9225,1323.0,Radeon R4,333.0,15.6,1366,768,4.0,500.0,Windows 10,1.86,379.99
4183,Lenovo,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,15.6,1366,768,4.0,1024.0,No OS,1.59,549.97
4184,MSI,Intel Core i9 13950HX,44905.0,GeForce RTX 4060,19560.0,16.0,1920,1200,64.0,2048.0,Windows 11,2.22,1879.0
4185,Lenovo,Intel Celeron 7305,2385.0,Intel UHD Graphics 600,324.0,11.6,1366,768,4.0,128.0,Windows 10,1.0,428.0
4186,HP,Intel Core i3 1215U,11027.0,Intel HD Graphics 620,926.0,14.0,1920,1080,4.0,128.0,Windows 10,1.19,474.99
4187,Lenovo,Intel Core i7 12650H,23276.0,GeForce GTX 960M,3397.0,15.6,1920,1080,4.0,512.0,Windows 8,2.3,729.0
4188,Dell,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Xe,2690.0,14.0,1920,1080,32.0,2048.0,Windows 11,1.75,1149.0
4189,Lenovo,Intel Core i5 12500H,21525.0,Quadro T1000,6608.0,17.3,1920,1080,32.0,1024.0,Windows 11,1.77,1799.99
4190,Asus,Intel Celeron N3060   1.60GHz,658.0,Intel Arc,4253.0,11.6,1366,768,4.0,32.0,ChromeOS,1.18,289.9
4191,Lenovo,Intel Core i3 1305U,9491.0,Intel UHD Graphics,1476.0,15.6,1920,1080,32.0,512.0,Windows 11,2.33,539.0
4192,Asus,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,14.5,2880,1800,16.0,1024.0,Windows 11,2.03,1039.99
4193,Dell,Intel Core i5 1245U,13481.0,Intel Iris Xe,2690.0,14.0,1920,1080,8.0,512.0,Windows 10,1.77,749.99
4194,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,512.0,Windows 10,1.68,449.0
4195,HP,Intel Core i7 13700HX,34115.0,GeForce RTX 4060,19560.0,16.1,2560,1440,16.0,512.0,Windows 10,2.45,1699.0
4196,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560,1600,64.0,4096.0,Windows 10,1.96,2149.0
4197,Dell,Intel Core i7 8650U   1.90GHz,6287.0,GeForce2 Integrated GPU,4.0,14.0,1920,1080,8.0,256.0,Windows 10,2.41,994.51
4198,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920,1080,64.0,2048.0,Windows 11,2.6,1999.99
4199,Corsair,AMD Ryzen 9 6900HS,23896.0,Radeon RX 6800M,13138.0,16.0,2560,1600,32.0,2048.0,Windows 11,2.4,2207.99
4200,HP,AMD Ryzen 7 5700U,15853.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,32.0,512.0,Windows 10,2.22,929.0
4201,HP,Intel N50,2350.0,Intel HD Graphics 620,926.0,14.0,1366,768,4.0,32.0,Windows 10,1.95,199.99
4202,Lenovo,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 2050,7320.0,15.6,1920,1080,16.0,512.0,Windows 10,2.08,1049.0
4203,HP,Intel Core i7 1355U,15287.0,Intel UHD Graphics,1476.0,14.0,1920,1080,8.0,512.0,Windows 11,2.32,969.99
4204,Asus,Intel Core i5 1240P,17329.0,Intel Iris Xe,2690.0,15.6,1920,1080,8.0,512.0,Windows 11,2.5,599.99
4205,Lenovo,AMD Ryzen 9 PRO 7940HS,27909.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,16.0,3840,2400,8.0,1024.0,Windows 10,1.77,1999.0
4206,Lenovo,Intel Core i7 1255U,13775.0,Intel HD Graphics 620,926.0,15.6,1920,1080,16.0,512.0,Windows 10,2.0,899.0
4207,Acer,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,14.0,1920,1080,8.0,256.0,Chrome OS,1.44,787.99
4208,HP,AMD Ryzen 3 3250U,3855.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920,1080,8.0,512.0,Windows 10,1.52,469.0
4209,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920,1080,32.0,2048.0,Windows 10,2.87,1079.0
4210,HP,Intel Core i7 12700H,26423.0,Intel HD Graphics 620,926.0,15.6,1366,768,12.0,1024.0,Windows 10,2.2,599.99
4211,Dell,Intel Core i7 13800H,27476.0,RTX A4500,21775.0,15.6,1920,1080,16.0,512.0,Windows 11,1.79,1837.6
4212,MSI,Intel Core i9 13980HX,48083.0,GeForce RTX 2050,7320.0,17.0,2560,1600,32.0,2048.0,Windows 11,3.1,3899.0
4213,Asus,AMD Ryzen 5 4600H,14526.0,GeForce GTX 1650,7868.0,17.3,1920,1080,8.0,512.0,Windows 10,2.6,879.0
4214,HP,Intel Celeron N4120   1.10GHz,2527.0,Intel UHD Graphics,1476.0,14.0,1366,768,4.0,64.0,Windows 11,1.36,319.0
4215,Microsoft,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,13.5,1366,768,8.0,256.0,Windows 10,2.32,1644.76
4216,Best Notebooks,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,14.0,2560,1600,16.0,1024.0,No OS,1.4,1579.99
4217,Acer,AMD Ryzen 3 3200U,3828.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,256.0,Windows 10,1.77,522.79
4218,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920,1080,20.0,512.0,Windows 11,1.41,509.0
4219,Dell,Intel Core i5 13400T,21493.0,Intel UHD Graphics,1476.0,15.6,1920,1080,16.0,256.0,Windows 11,1.61,1121.95
4220,Dell,Intel Core i5 1235U,13554.0,Intel UHD Graphics 620,1042.0,13.3,1920,1080,8.0,256.0,Windows 10,1.59,855.54
4221,Lenovo,Intel Core i5 1235U,13554.0,Intel UHD Graphics 620,1042.0,14.0,1920,1080,8.0,512.0,Windows 10,0.52,711.6
4223,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics 620,1042.0,15.6,1920,1080,16.0,256.0,Windows 10,2.0,499.99
4224,Acer,Intel Core i9 13900HX,44977.0,GeForce RTX 4070,26876.0,16.0,2560,1600,16.0,1024.0,Windows 11,2.6,1899.99
4225,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.77,739.79
4226,Dell,AMD Ryzen 5 5625U,15084.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1200,16.0,512.0,Windows 11,2.49,579.99
4227,Dell,Intel Core i7 13705H,23728.0,GeForce MX250,2438.0,15.6,1920,1080,64.0,2000.0,Windows 11,3.64,1276.97
4228,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,15.6,1920,1080,16.0,256.0,Windows 10,1.77,474.99
4229,Acer,Intel Core i5 12500H,21525.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.68,1018.79
4231,Dell,Intel Core i7 13705H,23728.0,RTX A2000,13772.0,14.0,2560,1600,16.0,512.0,Windows 11,3.64,1883.52
4232,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1366,768,8.0,256.0,Windows 11,2.36,349.0
4233,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920,1080,32.0,2048.0,Windows 10,2.87,1539.0
4234,HP,Intel Core i7 1355U,15287.0,Intel UHD Graphics,1476.0,13.3,1920,1080,16.0,256.0,Windows 11,1.65,1389.0
4235,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920,1080,64.0,2048.0,Windows 11,2.06,1299.0
4236,Acer,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.77,769.0
4237,Lenovo,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,14.0,1920,1200,8.0,256.0,Windows 11,2.2,449.86
4238,Asus,AMD Ryzen 9 5900HX,22681.0,GeForce RTX 3080,25351.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.3,1699.0
4239,Asus,Intel Core i7 12700H,26423.0,GeForce RTX 4060,19560.0,15.6,1920,1080,16.0,512.0,Windows 11,2.17,1089.99
4240,Dell,Intel Core i7 1365U,15451.0,Intel HD Graphics 620,926.0,13.3,1920,1080,16.0,256.0,Windows 11,0.77,1736.54
4241,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920,1080,8.0,512.0,Windows 11,2.0,933.09
4242,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,13.3,2560,1600,16.0,512.0,Windows 10,1.62,1099.99
4243,MSI,Intel Core i7 13700K,46670.0,GeForce RTX 4070,26876.0,17.0,1920,1080,16.0,1024.0,Windows 11,2.7,1399.0
4244,Dell,Intel Core i7 1265U,14043.0,Intel Iris Xe,2690.0,13.3,1920,1080,16.0,512.0,Windows 10,1.6,969.99
4245,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,32.0,512.0,Windows 11,2.22,559.79
4246,Asus,AMD Ryzen 7 7730U,18825.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,17.3,1920,1080,16.0,1024.0,Windows 11,1.49,799.99
4247,Lenovo,Intel Core i5 6300U   2.40GHz,3240.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,8.0,256.0,Windows 10,1.77,317.0
4248,Goldengulf,Intel Atom x5 Z8350   1.44GHz,896.0,Q12U 1,5164.0,10.1,1280,800,2.0,32.0,Windows 10,1.4,218.86
4249,MSI,Intel Core i5 12400,19453.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,512.0,Windows 11,1.86,650.0
4250,GPDBRANDSTORE,Intel Core i7 1195G7   2.90GHz,11045.0,Intel HD Graphics 620,926.0,8.0,1920,1200,16.0,1024.0,Windows 11,2.6,1259.0
4251,Lenovo,Intel Core i3 1210U,10641.0,Intel UHD Graphics,1476.0,14.0,1920,1080,8.0,256.0,Windows 10,1.66,1249.99
4252,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3080 Ti,27324.0,17.3,1920,1080,64.0,2000.0,Windows 11,3.64,2479.46
4253,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,1920,1080,16.0,512.0,Windows 11,3.64,1922.18
4254,Acer,Intel Core i5 13500H,23284.0,GeForce RTX 3050,12961.0,15.6,1920,1080,32.0,512.0,Windows 10,2.68,1119.99
4255,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,1920,1080,16.0,1000.0,Windows 11,1.84,1472.99
4256,Acer,Intel Core i5 12450H,17441.0,GeForce RTX 3050,12961.0,17.3,1920,1080,24.0,1024.0,Windows 11,3.29,1209.0
4257,Dell,Intel Core i7 9750H   2.60GHz,10936.0,GeForce GTX 1650,7868.0,15.6,3840,2160,16.0,1024.0,Windows 10,2.5,1999.0
4258,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,13.3,1920,1080,8.0,256.0,Windows 10,1.32,594.9
4259,Dell,Intel Core i7 1365U,15451.0,Intel Iris Xe,2690.0,13.3,1920,1080,16.0,256.0,Windows 11,1.96,1399.52
4260,Dell,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,512.0,Windows 11,1.41,399.99
4262,Lenovo,Intel Core i7 1255U,13775.0,Intel HD Graphics 620,926.0,16.0,1920,1080,16.0,512.0,Windows 11,2.1,759.99
4263,Acer,Intel Core i7 12800H,24971.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.05,1089.0
4265,Lenovo,AMD Ryzen Z1,17107.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,512.0,Windows 11,1.76,856.84
4266,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840,2400,64.0,4096.0,Windows 11,2.31,3659.0
4267,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,8.0,512.0,Windows 10,1.95,766.99
4270,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560,1600,16.0,1024.0,Windows 10,1.8,1549.0
4271,Dell,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,16.0,2560,1600,32.0,1024.0,Windows 11,2.75,1439.0
4272,Lenovo,AMD Ryzen 5 5500,19521.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1080,16.0,256.0,Windows 11,1.4,687.15
4273,HP,Intel Core i7 13700H,28003.0,GeForce RTX 4050 Laptop GPU,14691.0,16.1,1920,1080,16.0,1024.0,Windows 11,2.34,999.99
4274,Hewlett-Packard,Intel Core i5 1335U,16980.0,Intel HD Graphics 620,926.0,17.3,1920,1080,16.0,256.0,Windows 11,2.04,992.31
4275,Lenovo,Intel Core i7 12700H,26423.0,Intel HD Graphics 620,926.0,16.0,3840,2400,32.0,1024.0,Windows 10,0.45,1819.0
4276,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1920,1080,32.0,1000.0,Windows 10,1.8,1080.37
4277,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4050 Laptop GPU,14691.0,15.6,1920,1080,64.0,1024.0,Windows 11,2.22,1589.0
4278,Lenovo,AMD Ryzen 7 PRO 7840U,24556.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1200,32.0,1024.0,Windows 11,0.45,1109.0
4279,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,2.11,1199.99
4280,Dell,Intel Core i7 13700TE,27933.0,Intel UHD Graphics,1476.0,14.0,1920,1080,16.0,512.0,Windows 11,1.55,1060.54
4281,LG,Intel Core i7 10870H   2.20GHz,14596.0,Intel Iris Xe,2690.0,16.0,2560,1600,16.0,512.0,Windows 11,1.2,1046.71
4282,Asus,Intel Core Duo T2450   2.00GHz,411.0,Intel Arc,4253.0,17.3,1366,768,3.0,250.0,Windows 7,4.45,749.0
4283,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,14.0,1366,768,32.0,512.0,Windows 10,1.36,633.26
4284,Dell,Intel Core i5 5300U   2.30GHz,2736.0,Intel UHD Graphics,1476.0,14.0,1366,768,8.0,500.0,Windows 10,1.56,234.98
4285,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 3050,12961.0,16.0,1920,1200,8.0,512.0,Windows 11,2.05,1156.55
4286,Acer,Intel Celeron N4500   1.10GHz,2003.0,Intel UHD Graphics,1476.0,11.6,1366,768,4.0,32.0,Chrome OS,1.39,290.99
4287,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,128.0,Windows 11,1.65,349.0
4288,Dell,Intel Core i5 1235U,13554.0,Intel UHD Graphics,1476.0,14.0,1920,1200,8.0,256.0,Windows 11,0.67,699.99
4289,Asus,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,16.0,512.0,Windows 11,1.77,1039.99
4290,Acer,Intel Celeron N4000   1.10GHz,1417.0,Intel Arc,4253.0,11.6,1366,768,4.0,64.0,ChromeOS,1.19,311.09
4291,Asus,AMD Ryzen 9 5900HS,21810.0,GeForce RTX 3080,25351.0,15.6,3840,2160,16.0,1024.0,Windows 10,2.32,1995.99
4292,Lenovo,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.64,829.0
4293,HP,Intel Celeron N4500   1.10GHz,2003.0,Intel UHD Graphics,1476.0,14.0,1366,768,8.0,32.0,Chrome OS,1.26,332.99
4294,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,17.3,1920,1080,32.0,1024.0,Windows 10,1.11,1399.99
4295,HP,AMD Ryzen 7 5800H,21133.0,Radeon R7E,564.0,15.6,1920,1080,16.0,512.0,Windows 11,2.01,788.75
4296,HP,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,14.0,1920,1080,8.0,1024.0,Windows 11,1.77,669.79
4297,Lenovo,Intel Core i5 10210U   1.60GHz,6228.0,Intel UHD Graphics,1476.0,14.0,1920,1080,8.0,256.0,Windows 10,1.41,673.19
4298,Acer,Intel Core i5 13500H,23284.0,GeForce GTX 1050,5051.0,15.6,1920,1080,8.0,512.0,Windows 10,1.72,886.99
4299,Dell,Intel Core i7 985   3.47GHz,3928.0,RTX A2000,13772.0,16.0,1920,1200,32.0,2000.0,Windows 11,2.61,2218.36
4300,Acer,Intel Core i7 12800H,24971.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.68,1096.79
4301,Dell,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,16.0,1920,1200,16.0,1024.0,Windows 11,2.1,1339.99
4302,MSI,Intel Core i9 13950HX,44905.0,GeForce RTX 4060,19560.0,16.0,1920,1200,32.0,512.0,Windows 11,1.43,1929.0
4303,HP,AMD Ryzen 7 5700U,15853.0,Radeon RX Vega 8,1487.0,15.6,1366,768,32.0,256.0,Windows 11,1.73,679.99
4304,BMAX,Intel N50,2350.0,Intel HD Graphics 620,926.0,13.3,1920,1080,8.0,256.0,Windows 10,1.3,219.0
4305,Dell,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Arc,4253.0,15.6,1920,1080,8.0,256.0,Windows 10,1.85,863.99
4306,Acer,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,1024.0,Windows 11,2.06,1209.0
4307,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,256.0,Windows 10,2.16,539.79
4308,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,0.92,725.0
4309,HP,Intel Celeron N4120   1.10GHz,2527.0,Intel UHD Graphics 600,324.0,14.0,1366,768,4.0,64.0,Chrome OS,1.86,346.99
4310,HP,Intel Celeron N4500   1.10GHz,2003.0,Intel UHD Graphics,1476.0,14.0,1366,768,4.0,32.0,Windows 11,1.89,310.28
4311,Dell,Intel Core i5 12600H,23062.0,Intel HD Graphics 620,926.0,14.0,1920,1080,16.0,1000.0,Windows 10,1.38,805.02
4313,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920,1080,24.0,1024.0,Windows 11,2.33,1369.0
4314,Samsung,Intel Celeron 1.70GHz,101.0,Intel HD Graphics 620,926.0,12.2,1920,1200,4.0,64.0,Chrome OS,1.68,324.99
4315,Dell,Intel Core i7 1260P,17229.0,GeForce MX550,4601.0,16.0,3840,2400,32.0,1024.0,Windows 11,1.88,1099.99
4316,HP,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,17.3,1920,1080,32.0,512.0,Windows 11,1.59,714.79
4317,CTL,Intel Celeron N4500   1.10GHz,2003.0,Intel UHD Graphics,1476.0,11.6,1920,1200,4.0,64.0,Windows 11,1.91,269.95
4318,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,1920,1080,64.0,1000.0,Windows 11,3.64,1943.86
4319,Dell,Intel Core i5 13400T,21493.0,Intel Iris Xe,2690.0,16.0,1920,1200,16.0,256.0,Windows 11,1.19,1659.54
4320,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,17.3,1920,1080,32.0,256.0,Windows 11,3.64,2198.81
4321,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,16.0,2560,1600,16.0,1024.0,Windows 11,2.4,1499.0
4322,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel HD Graphics 620,926.0,15.6,1920,1080,16.0,256.0,Windows 10,1.77,449.79
4324,MSI,Intel Core i7 13620H,26454.0,GeForce RTX 4060,19560.0,15.6,2560,1440,16.0,1024.0,Windows 11,2.68,1399.99
4325,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,15.6,1920,1080,12.0,256.0,Windows 11,1.77,573.99
4326,HP,AMD Ryzen 3 2200U,3712.0,Radeon Vega 3,891.0,14.0,1366,768,8.0,256.0,Windows 10,1.51,479.99
4327,Dell,Intel Core i7 1165G7   2.80GHz,10346.0,Intel HD Graphics 620,926.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.98,1087.0
4328,Lenovo,Intel Core i5 5200U   2.20GHz,2502.0,Intel HD Graphics 620,926.0,14.0,1920,1080,8.0,256.0,Windows 8,1.59,699.0
4329,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,14.0,1920,1080,32.0,1000.0,Windows 10,1.48,984.05
4330,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel HD Graphics 620,926.0,13.3,2560,1600,16.0,512.0,Windows 10,1.77,1029.99
4331,Dell,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920,1080,64.0,2048.0,Windows 11,1.66,1049.0
4332,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920,1080,24.0,1024.0,Windows 10,2.15,869.0
4333,Asus,Intel Core i7 12700H,26423.0,GeForce RTX 4070,26876.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.22,1669.99
4334,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 4050 Laptop GPU,14691.0,13.4,1920,1080,16.0,1024.0,Windows 11,1.18,1736.99
4335,Lenovo,AMD Ryzen 5 3500U,6978.0,Radeon Vega 8,1585.0,15.6,1920,1080,8.0,0.25,Windows 10,1.82,448.97
4336,Acer,Intel N200,5455.0,Intel UHD Graphics,1476.0,12.0,1366,912,8.0,64.0,Chrome OS,1.18,499.05
4337,Dell,Intel Core i5 13400T,21493.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.06,1673.21
4338,Dell,Intel Core i5 13400T,21493.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.32,1296.9
4339,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 4070,26876.0,15.6,1366,768,32.0,4000.0,Windows 11,3.64,2691.91
4340,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4070,26876.0,15.6,1920,1080,64.0,1024.0,Windows 10,1.78,2699.99
4341,HP,Intel Core i7 12700TE,15616.0,T550 Laptop GPU,4822.0,16.0,1920,1200,16.0,512.0,Windows 11,1.56,2129.0
4342,HP,AMD Ryzen 7 5700U,15853.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920,1080,24.0,512.0,Windows 10,3.14,939.99
4343,Dell,Intel Core i3 12300T,13251.0,Intel UHD Graphics,1476.0,14.0,1366,768,8.0,256.0,Windows 11,1.55,718.56
4344,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel Iris Xe,2690.0,15.6,1920,1080,32.0,512.0,Windows 11,1.68,500.0
4345,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920,1080,32.0,1024.0,Windows 10,2.4,1139.0
4346,Asus,Intel Core i9 13900H,29690.0,Intel Iris Xe,2690.0,17.3,1920,1080,16.0,1024.0,Windows 11,1.72,999.99
4347,Lenovo,Intel Core i9 13900HX,44977.0,GeForce RTX 4070,26876.0,16.0,2560,1600,64.0,2048.0,Windows 11,1.82,2649.0
4348,Dell,Intel Core i7 13800H,27476.0,Intel Iris Plus 640,1344.0,14.0,1920,1200,32.0,512.0,Windows 11,1.56,2671.71
4349,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel UHD Graphics,1476.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.7,517.0
4350,Lenovo,AMD Ryzen 5 PRO 6650U,16752.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1200,16.0,256.0,Windows 11,1.76,1139.99
4351,HP,Intel Core i9 13950HX,44905.0,RTX A2000,13772.0,16.0,1920,1200,32.0,1024.0,Windows 11,0.69,2608.69
4352,Lenovo,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,13.3,1920,1200,16.0,512.0,Windows 11,1.37,1724.95
4353,Asus,Intel Core i3 1215U,11027.0,Intel HD Graphics 620,926.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.7,429.0
4354,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,1.77,875.0
4355,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,8.0,256.0,Windows 11,1.55,694.99
4356,Lenovo,AMD Ryzen 5 3500U,6978.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1080,20.0,256.0,Windows 10,1.77,749.99
4357,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4050 Laptop GPU,14691.0,15.6,1920,1080,16.0,512.0,Windows 11,1.86,1099.99
4358,Asus,AMD C 30,178.0,GeForce RTX 2060,14124.0,15.6,1920,1080,16.0,512.0,Windows 10,2.2,879.0
4359,HP,Intel Core i7 8550U   1.80GHz,5931.0,Intel HD Graphics 620,926.0,17.3,1920,1080,16.0,512.0,Windows 10,1.66,139.99
4360,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3070 Ti,23757.0,15.6,2560,1440,16.0,2048.0,Windows 10,2.3,2269.0
4361,HP,Intel Celeron N3060   1.60GHz,658.0,Intel HD Graphics 620,926.0,11.6,1366,768,4.0,16.0,ChromeOS,1.14,198.0
4362,HP,Intel Core i3 4010U   1.70GHz,1655.0,Intel UHD Graphics,1476.0,17.3,1920,1080,8.0,512.0,Windows 11,3.0,479.0
4363,Asus,AMD Ryzen 9 6900HS,23896.0,GeForce RTX 3060,17089.0,15.6,2560,1440,16.0,1024.0,Windows 11,1.9,1819.0
4364,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 2050,7320.0,16.0,1920,1200,32.0,2048.0,Windows 11,1.82,1829.0
4365,Dell,Intel Core i5 1334U,12802.0,RTX A2000,13772.0,16.0,1920,1200,16.0,512.0,Windows 11,2.61,1143.44
4366,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,14.0,1920,1080,16.0,512.0,Windows 11,3.64,1689.62
4367,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,12.0,256.0,Windows 11,1.68,561.99
4368,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920,1080,12.0,512.0,Windows 11,1.77,479.79
4369,Lenovo,AMD Ryzen 7 4800H,18658.0,GeForce GTX 1650 Ti,7576.0,15.6,1920,1080,32.0,512.0,Windows 10,2.18,979.0
