,Name,Operating-System,Processor,GPU,Total-Installed-Memory,Display-Size,Total-Installed-Capacity,Weight,CPU,Price,Brand,Width,Height,Processor_,CPU Mark,GPU Mark
273,"HP 15.6"" EliteBook 655 G10 Notebook",Windows 11 Pro,AMD Ryzen 7 PRO 7730U,AMD Radeon,16,15.6,512,1.8,8-Core: 2 to 4.5 GHz,1045.89,HP,1920,1080,AMD Ryzen 7 PRO 7730U,20254.0,240.0
274,"HP 14"" EliteBook 640 G10 Multi-Touch Notebook",Windows 11 Pro,Intel Core i7-1365U (13th Gen),Intel Iris Xe ,16,14.0,512,1.42,10-Core: 1.8 to 5.2 GHz Performance (2 Cores)1.3 to 3.9 GHz Efficiency (8 Cores),1339.0,HP,1920,1080,Intel Core i7-1365U (13th Gen),15451.0,1971.0
275,"HP 14"" EliteBook 640 G10 Notebook",Windows 11 Pro,Intel Core i7-1370P (13th Gen),Intel Iris Xe ,16,14.0,512,1.42,14-Core: 1.9 to 5.2 GHz Performance (6 Cores)1.4 to 3.9 GHz Efficiency (8 Cores),1448.95,HP,1920,1080,Intel Core i7-1370P (13th Gen),21088.0,1971.0
276,"HP 14"" EliteBook 640 G10 Multi-Touch Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,8,14.0,256,1.42,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),871.82,HP,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,1971.0
277,"HP 14"" EliteBook 640 G10 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,8,14.0,256,1.42,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),824.95,HP,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,1971.0
278,"HP 14"" EliteBook 640 G10 Notebook",Windows 11 Pro,Intel Core i5-1345U (13th Gen),Intel Iris Xe ,16,14.0,256,1.42,10-Core: 1.6 to 4.7 GHz Performance (2 Cores)1.2 to 3.5 GHz Efficiency (8 Cores),1196.5,HP,1920,1080,Intel Core i5-1345U (13th Gen),15348.0,1971.0
279,"HP 14"" EliteBook 640 G10 Multi-Touch Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,14.0,256,1.42,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1289.81,HP,1920,1080,Intel Core i7-1355U (13th Gen),15287.0,1971.0
280,"HP 14"" EliteBook 645 G10 Notebook",Windows 11 Pro,AMD Ryzen 7 PRO 7730U,AMD Radeon,16,14.0,512,1.4,8-Core: 2 to 4.5 GHz,1065.99,HP,1920,1080,AMD Ryzen 7 PRO 7730U,20254.0,240.0
281,"HP 13.3"" EliteBook 630 G10 Notebook",Windows 11 Pro,Intel Core i5-1345U (13th Gen),Intel Iris Xe ,8,13.3,256,1.2,10-Core: 1.6 to 4.7 GHz Performance (2 Cores)1.2 to 3.5 GHz Efficiency (8 Cores),1186.95,HP,1920,1080,Intel Core i5-1345U (13th Gen),15348.0,1971.0
282,"HP 13.3"" EliteBook 630 G10 Notebook",Windows 11 Pro,Intel Core i3-1315U (13th Gen),Intel UHD Graphics ,8,13.3,256,1.2,10-Core: 1.2 to 4.5 GHz Performance (2 Cores)0.9 to 3.3 GHz Efficiency (8 Cores),934.5,HP,1920,1080,Intel Core i3-1315U (13th Gen),13004.0,324.0
283,"HP 13.3"" EliteBook 630 G10 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,13.3,256,1.2,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1111.95,HP,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,1971.0
284,"HP 13.3"" EliteBook 630 G10 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,13.3,256,1.2,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1111.95,HP,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,1971.0
285,"HP 13.3"" EliteBook 630 G10 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,8,13.3,256,1.2,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1027.95,HP,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,1971.0
286,"HP 13.3"" EliteBook 630 G10 Multi-Touch Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,13.3,256,1.2,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1298.95,HP,1920,1080,Intel Core i7-1355U (13th Gen),15287.0,1971.0
287,"HP 13.3"" ProBook x360 435 G10 Multi-Touch 2-in-1 Notebook",Windows 11 Pro,AMD Ryzen 7 7730U,AMD Radeon ,16,13.3,512,1.45,8-Core: 2 to 4.5 GHz ,1119.95,HP,1920,1080,AMD Ryzen 7 7730U,18825.0,240.0
288,"HP 13.3"" ProBook x360 435 G10 Multi-Touch 2-in-1 Notebook",Windows 11 Pro,AMD Ryzen 7 7730U,AMD Radeon ,16,13.3,512,1.45,8-Core: 2 to 4.5 GHz ,1119.95,HP,1920,1080,AMD Ryzen 7 7730U,18825.0,240.0
289,"HP 13.3"" ProBook x360 435 G10 Multi-Touch 2-in-1 Notebook",Windows 11 Pro,AMD Ryzen 5 7530U,AMD Radeon ,16,13.3,256,1.45,6-Core: 2 to 4.5 GHz ,969.95,HP,1920,1080,AMD Ryzen 5 7530U,16506.0,240.0
290,"HP 13.3"" ProBook x360 435 G10 Multi-Touch 2-in-1 Notebook",Windows 11 Pro,AMD Ryzen 3 7330U,AMD Radeon ,8,13.3,256,1.45,Quad-Core: 2.3 to 4.3 GHz ,821.95,HP,1920,1080,AMD Ryzen 3 7330U,11325.0,240.0
291,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA RTX 4000 with 12 GB GDDR6 VRAM,64,16.0,2048,1.77,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),4841.5,HP,3840,2400,Intel Core i9-13900H (13th Gen),29690.0,13370.0
292,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 3000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3521.81,HP,3840,2400,Intel Core i7-13800H (13th Gen),27476.0,8418.0
293,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA GeForce RTX 4070 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3109.95,HP,1920,1200,Intel Core i7-13800H (13th Gen),27476.0,26876.0
294,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA GeForce RTX 4080 with 12 GB GDDR6X VRAM,32,16.0,1024,1.77,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),3499.0,HP,1920,1200,Intel Core i9-13900H (13th Gen),29690.0,34635.0
295,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA GeForce RTX 4070 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),2399.0,HP,3840,2400,Intel Core i9-13900H (13th Gen),29690.0,26876.0
296,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA GeForce RTX 4080 with 12 GB GDDR6X VRAM,32,16.0,1024,1.77,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),3299.0,HP,3840,2400,Intel Core i9-13900H (13th Gen),29690.0,34635.0
297,"HP 15.6"" ZBook Power G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA A500 with 4 GB GDDR6 VRAM,16,15.6,512,2.01,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2103.5,HP,1920,1080,Intel Core i7-13800H (13th Gen),27476.0,22064.0
298,"HP 15.6"" ZBook Power G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,15.6,512,2.01,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),1699.0,HP,1920,1080,Intel Core i7-13700H (13th Gen),28003.0,22064.0
299,"HP 15.6"" ZBook Power G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA A500 with 4 GB GDDR6 VRAM,16,15.6,512,2.01,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),1449.0,HP,1920,1080,Intel Core i7-13700H (13th Gen),28003.0,22064.0
300,"HP 15.6"" ZBook Power G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,15.6,1024,2.01,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2714.26,HP,1920,1080,Intel Core i7-13800H (13th Gen),27476.0,22064.0
301,"HP 15.6"" ZBook Power G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,15.6,1024,2.01,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2714.26,HP,1920,1080,Intel Core i7-13800H (13th Gen),27476.0,22064.0
302,"HP 15.6"" ZBook Power G10 Mobile Workstation",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA RTX A2000 with 8 GB GDDR6 VRAM,32,15.6,1024,2.01,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),3079.97,HP,2560,1440,Intel Core i9-13900H (13th Gen),29690.0,13772.0
303,"HP 15.6"" ZBook Power G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,15.6,1024,2.01,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),1749.0,HP,2560,1440,Intel Core i7-13700H (13th Gen),28003.0,22064.0
304,"HP 15.6"" ZBook Power G9 Mobile Workstation",Windows 11 Pro,Intel Core i9-12900HK (12th Gen),NVIDIA RTX A1000 with 4 GB GDDR6 VRAM,32,15.6,512,1.89,14-Core: 3.8 to 5 GHz ,1399.0,HP,1920,1080,Intel Core i9-12900HK (12th Gen),28085.0,22064.0
305,"HP 15.6"" ZBook Power G9 Mobile Workstation",Windows 11 Pro,Intel Core i5-12500H (12th Gen),NVIDIA T600 with 4 GB GDDR6 VRAM,16,15.6,512,1.89,6-Core: 3.3 to 4.5 GHz ,1849.0,HP,1920,1080,Intel Core i5-12500H (12th Gen),21525.0,6457.0
306,"HP 16"" ZBook Studio G9 Mobile Workstation",Windows 11 Pro,Intel Core i7-12800H (12th Gen),NVIDIA RTX A1000 with 4 GB GDDR6 VRAM,16,16.0,512,1.73,14-Core: Up to 4.8 GHz Performance (6 Cores)Up to 3.7 GHz Efficiency (8 Cores),2199.0,HP,3840,2400,Intel Core i7-12800H (12th Gen),24971.0,22064.0
307,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,1.77,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2199.0,HP,1920,1200,Intel Core i7-13800H (13th Gen),27476.0,22064.0
308,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,1.77,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),1999.0,HP,1920,1200,Intel Core i7-13700H (13th Gen),28003.0,22064.0
309,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,1.77,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),1999.0,HP,1920,1200,Intel Core i7-13700H (13th Gen),28003.0,22064.0
310,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2972.95,HP,3840,2400,Intel Core i7-13800H (13th Gen),27476.0,22064.0
311,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2833.9,HP,3840,2400,Intel Core i7-13700H (13th Gen),28003.0,22064.0
312,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),3018.56,HP,3840,2400,Intel Core i7-13700H (13th Gen),28003.0,22064.0
313,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2926.95,HP,1920,1200,Intel Core i7-13800H (13th Gen),27476.0,22064.0
314,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2743.95,HP,1920,1200,Intel Core i7-13700H (13th Gen),28003.0,22064.0
315,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),Intel Iris Xe ,32,16.0,1024,1.77,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2199.0,HP,3840,2400,Intel Core i7-13800H (13th Gen),27476.0,1971.0
316,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3110.07,HP,3840,2400,Intel Core i7-13800H (13th Gen),27476.0,22064.0
317,"HP 16"" ZBook Studio G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.77,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2965.02,HP,3840,2400,Intel Core i7-13700H (13th Gen),28003.0,22064.0
318,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,15.6,512,1.96,8-Core: 3.8 to 5.1 GHz ,1894.95,HP,1920,1080,AMD Ryzen 7 PRO 7840HS,26364.0,22064.0
319,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 9 PRO 7940HS,NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,15.6,512,1.96,8-Core: 4 to 5.2 GHz ,2229.26,HP,1920,1080,AMD Ryzen 9 PRO 7940HS,27909.0,22064.0
320,"HP 15.6"" ZBook Power G10 A Multi-Touch Mobile Workstation",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,15.6,512,1.96,8-Core: 3.8 to 5.1 GHz,1588.95,HP,1920,1080,AMD Ryzen 7 PRO 7840HS,26364.0,22064.0
321,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,15.6,1024,1.96,8-Core: 3.8 to 5.1 GHz ,2383.95,HP,1920,1080,AMD Ryzen 7 PRO 7840HS,26364.0,22064.0
322,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 9 PRO 7940HS,NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,15.6,1024,1.96,8-Core: 4 to 5.2 GHz,1999.0,HP,2560,1440,AMD Ryzen 9 PRO 7940HS,27909.0,22064.0
323,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,15.6,1024,1.96,8-Core: 3.8 to 5.1 GHz ,2116.5,HP,2560,1440,AMD Ryzen 7 PRO 7840HS,26364.0,22064.0
324,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 5 PRO 7650U,AMD Radeon ,16,15.6,512,1.96,6-Core: 2.3 to 3.8 GHz ,1494.95,HP,1920,1080,AMD Ryzen 5 PRO 7650U,14922.0,240.0
325,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,16,15.6,512,1.96,8-Core: 3.8 to 5.1 GHz,1099.0,HP,1920,1080,AMD Ryzen 7 PRO 7840HS,26364.0,7108.0
326,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,16,15.6,512,1.96,8-Core: 3.8 to 5.1 GHz,1099.0,HP,1920,1080,AMD Ryzen 7 PRO 7840HS,26364.0,7108.0
327,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,32,15.6,1024,1.96,8-Core: 3.8 to 5.1 GHz ,1775.95,HP,1920,1080,AMD Ryzen 7 PRO 7840HS,26364.0,7108.0
328,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 9 PRO 7940HS,AMD Radeon 780M,32,15.6,1024,1.96,8-Core: 4 to 5.2 GHz ,1963.5,HP,1920,1080,AMD Ryzen 9 PRO 7940HS,27909.0,7108.0
329,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 9 PRO 7940HS,AMD Radeon 780M,64,15.6,1024,1.96,8-Core: 4 to 5.2 GHz ,2243.95,HP,2560,1440,AMD Ryzen 9 PRO 7940HS,27909.0,7108.0
330,"HP 15.6"" ZBook Power G10 A Mobile Workstation",Windows 11 Pro,AMD Ryzen 9 PRO 7940HS,AMD Radeon 780M,64,15.6,1024,1.96,8-Core: 4 to 5.2 GHz ,2243.95,HP,2560,1440,AMD Ryzen 9 PRO 7940HS,27909.0,7108.0
331,"HP 16"" EliteBook 865 G10 Notebook",Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,16.0,512,1.81,6-Core: 3.2 to 4.9 GHz ,1420.76,HP,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
332,"HP 16"" EliteBook 865 G10 Multi-Touch Notebook",Windows 11 Pro,AMD Ryzen 7 PRO 7840U,AMD Radeon 780M,16,16.0,512,1.81,8-Core: 3.3 to 5.1 GHz ,1645.24,HP,1920,1200,AMD Ryzen 7 PRO 7840U,24556.0,7108.0
333,"HP 16"" EliteBook 865 G10 Notebook",Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,16.0,256,1.81,6-Core: 3.2 to 4.9 GHz ,1402.07,HP,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
334,"HP 16"" EliteBook 865 G10 Multi-Touch Notebook",Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,16.0,256,1.81,6-Core: 3.2 to 4.9 GHz ,1439.47,HP,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
335,"HP 14"" ProBook Fortis 14 G9 Laptop (Wi-Fi Only, Education Edition)",Windows 10 Home,Intel Celeron N4500,Intel UHD Graphics,4,14.0,64,1.66,Dual-Core: 1.1 to 2.8 GHz,344.5,HP,1366,768,Intel Celeron N4500,2003.0,1476.0
336,"HP 11.6"" 32GB Chromebook x360 11 G4 EE Multi-Touch 2-in-1 Laptop",Chrome OS,Intel Celeron N5100,Intel UHD Graphics ,8,11.6,32,1.51,Quad-Core: 1.1 to 2.8 GHz ,518.95,HP,1366,768,Intel Celeron N5100,3310.0,324.0
337,"HP 11.6"" 64GB Chromebook x360 11 G4 EE Multi-Touch 2-in-1 Laptop",Chrome OS,Intel Celeron N5100,Intel UHD Graphics,4,11.6,64,1.51,Quad-Core: 1.1 to 2.8 GHz,468.95,HP,1366,768,Intel Celeron N5100,3310.0,1476.0
338,"HP 11.6"" 32GB Chromebook x360 11 G4 EE Multi-Touch 2-in-1 Laptop",Chrome OS,Intel Celeron N4500,Intel UHD Graphics ,4,11.6,32,1.51,Dual-Core: 1.1 to 2.8 GHz ,385.2,HP,1366,768,Intel Celeron N4500,2003.0,324.0
339,"HP 11.6"" 32GB Chromebook x360 11 G4 EE Multi-Touch 2-in-1 Laptop",Chrome OS,Intel Celeron N4500,Intel UHD Graphics ,8,11.6,32,1.51,Dual-Core: 1.1 to 2.8 GHz ,498.95,HP,1366,768,Intel Celeron N4500,2003.0,324.0
340,"HP 14"" 32GB Chromebook 14 G7 Multi-Touch Laptop",Chrome OS,Intel Celeron N4500,Intel UHD Graphics ,4,14.0,32,1.54,Dual-Core: 1.1 to 2.8 GHz ,316.92,HP,1366,768,Intel Celeron N4500,2003.0,324.0
341,"HP 14"" 32GB Chromebook 14 G7 Laptop",Chrome OS,Intel Celeron N4500,Intel UHD Graphics ,8,14.0,32,1.54,Dual-Core: 1.1 to 2.8 GHz ,365.95,HP,1366,768,Intel Celeron N4500,2003.0,324.0
342,"HP 14"" EliteBook 840 G10 Notebook",Windows 11 Pro,Intel Core i5 1345U (13th Gen),Intel Iris Xe ,16,14.0,544,6.706299270072994,10-Core: 1.6 to 4.7 GHz Performance (2 Cores)1.2 to 3.5 GHz Efficiency (8 Cores),1879.0,HP,1920,1200,Intel Core i5 1345U (13th Gen),15348.0,1971.0
343,"HP 14"" EliteBook 840 G10 Notebook",Windows 11 Pro,Intel Core i7 1370P (13th Gen),Intel Iris Xe ,16,14.0,544,6.706299270072994,12-Core: 1.9 to 5.2 GHz Performance (4 Cores)1.4 to 3.9 GHz Efficiency (8 Cores),2179.0,HP,1920,1200,Intel Core i7 1370P (13th Gen),21088.0,1971.0
344,"HP 13.3"" EliteBook 830 G10 Touchscreen Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,13.3,512,1.27,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1479.99,HP,1920,1200,Intel Core i5-1335U (13th Gen),16980.0,1971.0
345,"HP 13.3"" EliteBook 830 G10 Touchscreen Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,13.3,512,1.27,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1779.0,HP,1920,1200,Intel Core i7-1355U (13th Gen),15287.0,1971.0
346,"HP 14"" Elite c645 G2 512GB Chromebook Enterprise",Chrome OS,AMD Ryzen 7 5825C,AMD Radeon ,16,14.0,512,1.54,8-Core: 2 to 4.5 GHz ,1063.95,HP,1920,1080,AMD Ryzen 7 5825C,18462.0,240.0
347,"HP 14"" Elite c645 G2 256GB Chromebook (Wi-Fi Only)",Chrome OS,AMD Ryzen 5 5625C,AMD Radeon ,8,14.0,256,1.54,6-Core: 2.3 to 3.8 GHz ,678.95,HP,1920,1080,AMD Ryzen 5 5625C,15084.0,240.0
348,"HP 14"" Elite c645 G2 256GB Chromebook (Wi-Fi Only)",Chrome OS,AMD Ryzen 5 5625C,AMD Radeon ,8,14.0,256,1.54,6-Core: 2.3 to 3.8 GHz ,678.95,HP,1920,1080,AMD Ryzen 5 5625C,15084.0,240.0
349,"HP 14"" Elite c645 G2 256GB Chromebook Enterprise",Chrome OS,AMD Ryzen 5 5625C,AMD Radeon ,8,14.0,256,1.54,6-Core: 2.3 to 3.8 GHz ,783.95,HP,1920,1080,AMD Ryzen 5 5625C,15084.0,240.0
350,"HP 14"" Elite c645 G2 256GB Multi-Touch Chromebook Enterprise",Chrome OS,AMD Ryzen 5 5625C,AMD Radeon ,8,14.0,256,1.54,6-Core: 2.3 to 3.8 GHz ,813.95,HP,1920,1080,AMD Ryzen 5 5625C,15084.0,240.0
351,"HP 11.6"" Pro x360 Fortis G11 Multi-Touch 2-in-1 Notebook (Wi-Fi + 4G LTE)",Windows 11 Pro,Intel N100,Intel UHD Graphics ,8,11.6,128,1.47,Quad-Core: Up to 3.4 GHz ,763.5,HP,1366,768,Intel N100,5641.0,324.0
352,"HP 11.6"" Pro x360 Fortis G11 Multi-Touch 2-in-1 Notebook (Wi-Fi Only)",Windows 10 Home,Intel N100,Intel UHD Graphics ,4,11.6,64,1.47,Quad-Core: Up to 3.4 GHz ,457.95,HP,1366,768,Intel N100,5641.0,324.0
353,"HP 11.6"" Pro x360 Fortis G11 Multi-Touch 2-in-1 Notebook (Wi-Fi Only)",Windows 11 Pro,Intel N200,Intel UHD Graphics ,8,11.6,256,1.47,Quad-Core: Up to 3.7 GHz ,696.5,HP,1366,768,Intel N200,5455.0,324.0
354,"HP 11.6"" Pro x360 Fortis G11 Multi-Touch 2-in-1 Notebook (Wi-Fi Only)",Windows 11 Pro,Intel N200,Intel UHD Graphics ,8,11.6,256,1.47,Quad-Core: Up to 3.7 GHz ,696.5,HP,1366,768,Intel N200,5455.0,324.0
355,"HP 14"" 64GB Chromebook 14 G7 Laptop",Chrome OS,Intel Celeron N5100,Intel UHD Graphics ,8,14.0,64,1.54,Quad-Core: 1.1 to 2.8 GHz ,352.48,HP,1366,768,Intel Celeron N5100,3310.0,324.0
356,"HP 14"" 32GB Chromebook 14 G7 Multi-Touch Laptop",Chrome OS,Intel Celeron N4500,Intel UHD Graphics ,8,14.0,32,1.54,Dual-Core: 1.1 to 2.8 GHz ,335.16,HP,1366,768,Intel Celeron N4500,2003.0,324.0
