Brand,CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
MSI,20753.0,17089.0,15.6,1920,1080,16.0,512.0,Windows 10,2.09,1059.99
Lenovo,10641.0,926.0,15.6,1920,1080,12.0,512.0,Windows 10,2.68,544.79
HP,14922.0,240.0,15.6,1920,1080,16.0,512.0,Windows 10,1.96,1494.95
HP,28003.0,19560.0,16.1,1920,1080,32.0,2048.0,Windows 11,2.07,1239.99
Lenovo,10346.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,1.7,1199.99
Asus,29690.0,19560.0,14.5,2880,1800,16.0,1024.0,Windows 11,1.65,1899.99
Lenovo,29690.0,22064.0,16.0,3840,2400,32.0,1024.0,Windows 10,1.78,3539.95
Dell,24971.0,1476.0,14.0,1920,1080,16.0,512.0,Windows 11,3.64,2099.99
Lenovo,34115.0,19560.0,16.0,2560,1600,32.0,1024.0,Windows 10,2.5,1249.0
HP,38538.0,22064.0,16.0,3840,2400,32.0,1024.0,Windows 10,2.4,3292.95
Other,10280.0,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,2.73,488.43
Acer,7646.0,7868.0,15.6,1920,1080,8.0,256.0,Windows 10,2.32,652.0
Dell,6132.0,1476.0,15.6,1920,1080,8.0,512.0,Windows 11,1.41,399.99
Lenovo,9891.0,926.0,15.6,1920,1080,20.0,1024.0,Windows 11,1.77,912.0
Lenovo,13554.0,1476.0,13.3,1920,1200,16.0,256.0,Windows 11,1.55,1601.99
Dell,6444.0,1476.0,13.0,1920,1080,16.0,256.0,Windows 10,2.77,299.99
Lenovo,7489.0,1476.0,14.0,1920,1080,4.0,256.0,Windows 10,1.5,458.0
HP,6132.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 10,2.04,498.79
Other,23276.0,19560.0,15.6,1920,1080,16.0,512.0,Windows 11,1.52,999.49
HP,34115.0,19560.0,16.1,2560,1440,16.0,512.0,Windows 11,2.06,1699.0
Dell,15348.0,4253.0,15.6,1920,1080,16.0,256.0,Windows 11,1.69,1445.81
Dell,3642.0,4253.0,14.0,1920,1080,8.0,512.0,Windows 11,1.23,754.21
Asus,1218.0,926.0,15.6,1366,768,4.0,500.0,Other,2.14,529.0
HP,15287.0,2690.0,13.5,1920,1280,16.0,1024.0,Windows 11,2.35,1309.0
Acer,9475.0,37.0,15.6,1920,1080,16.0,512.0,Windows 11,1.98,809.99
Asus,32140.0,19560.0,16.0,1920,1200,64.0,4096.0,Windows 10,1.79,2599.0
Lenovo,20247.0,22064.0,14.0,1920,1200,16.0,512.0,Windows 10,1.34,1802.31
Asus,28003.0,2690.0,14.5,2880,1800,16.0,1024.0,Windows 11,1.83,1159.99
Dell,8185.0,12961.0,15.6,1920,1080,8.0,256.0,Windows 11,2.52,974.9
HP,15287.0,12961.0,17.3,1920,1080,32.0,1024.0,Windows 10,2.91,1649.0
MSI,11287.0,17089.0,15.6,1920,1080,64.0,512.0,Windows 11,1.86,949.0
Acer,9475.0,11706.0,15.6,1920,1080,8.0,512.0,Windows 11,2.3,449.99
Lenovo,20851.0,353.0,13.0,1920,1200,16.0,512.0,Windows 10,1.26,2069.0
HP,13775.0,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.36,1583.99
Acer,4982.0,926.0,15.6,1920,1080,4.0,512.0,Windows 10,2.22,509.99
Lenovo,16506.0,1792.0,13.3,1920,1200,8.0,256.0,Windows 11,1.77,599.99
Acer,23656.0,23757.0,15.6,2560,1440,32.0,2048.0,Windows 11,2.68,1396.0
Dell,23062.0,1476.0,13.3,1920,1080,16.0,256.0,Windows 11,3.64,1499.99
Lenovo,10346.0,1927.0,14.0,1920,1200,16.0,512.0,Windows 10,1.13,1599.99
Dell,9970.0,2690.0,15.0,1920,1080,8.0,256.0,Windows 10,2.84,733.42
LG,24971.0,2690.0,16.0,2560,1600,16.0,512.0,Windows 11,1.48,1199.0
HP,2169.0,4253.0,15.6,1366,768,8.0,256.0,Windows 11,2.73,229.0
HP,13554.0,2690.0,15.6,1366,768,32.0,1024.0,Windows 11,1.77,699.79
HP,4982.0,1476.0,15.6,1366,768,8.0,256.0,Windows 10,2.22,418.5
Acer,28906.0,19560.0,17.3,2560,1600,16.0,2048.0,Windows 10,3.3,1669.0
HP,13144.0,12984.0,17.3,1920,1080,32.0,1024.0,Windows 10,2.22,796.79
Lenovo,24971.0,13772.0,16.0,3840,2400,32.0,1024.0,Windows 10,1.81,2912.5
Asus,16506.0,2040.0,16.0,1920,1200,32.0,1024.0,Windows 11,1.86,929.0
Lenovo,1326.0,926.0,14.0,1920,1080,8.0,128.0,Windows 10,1.55,1248.0
Lenovo,6132.0,926.0,13.3,1920,1080,8.0,256.0,Other,1.56,512.99
Dell,26454.0,1476.0,14.0,1920,1080,32.0,256.0,Windows 11,1.22,1039.49
HP,3310.0,324.0,11.6,1366,768,8.0,32.0,Windows 10,1.51,518.95
Acer,21525.0,7320.0,15.6,1920,1080,16.0,512.0,Windows 10,2.5,949.99
Dell,14043.0,2690.0,14.0,1920,1200,16.0,512.0,Windows 10,1.77,1099.0
Lenovo,6650.0,926.0,15.6,1920,1080,8.0,256.0,Windows 10,1.47,1149.99
MSI,11045.0,2690.0,14.0,1920,1080,32.0,1024.0,Windows 10,1.29,1299.0
HP,18462.0,2040.0,15.6,1920,1080,16.0,512.0,Windows 11,1.57,849.0
Lenovo,16506.0,240.0,14.0,1920,1200,16.0,256.0,Windows 10,1.53,783.74
Lenovo,13775.0,4601.0,15.6,1920,1080,16.0,512.0,Windows 11,1.52,865.0
HP,9891.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,2.22,699.99
Dell,26423.0,17089.0,15.6,1920,1080,48.0,1024.0,Windows 11,2.68,1809.0
Lenovo,17229.0,1476.0,16.0,1920,1200,40.0,1024.0,Windows 10,1.68,1849.0
Lenovo,21088.0,22064.0,14.0,1920,1200,16.0,512.0,Windows 10,1.34,2099.95
Dell,23728.0,12961.0,15.6,1920,1200,32.0,512.0,Windows 11,3.64,1932.92
Acer,8473.0,12961.0,15.6,1920,1080,16.0,256.0,Windows 11,2.3,849.0
MSI,8473.0,6138.0,15.6,1920,1080,12.0,512.0,Windows 10,1.86,899.0
Dell,23728.0,17089.0,15.6,1920,1080,32.0,1000.0,Windows 11,3.64,1791.39
HP,17441.0,926.0,14.0,1366,768,8.0,256.0,Windows 10,2.27,244.99
Lenovo,1556.0,324.0,14.0,1366,768,4.0,64.0,Windows 10,1.56,290.0
Dell,24971.0,4253.0,15.6,1920,1080,16.0,256.0,Windows 10,1.82,1079.91
Lenovo,3122.0,6457.0,15.6,1920,1080,16.0,512.0,Windows 10,1.72,1296.77
Asus,18825.0,1792.0,15.6,1920,1080,8.0,1024.0,Windows 11,2.22,745.33
LG,20247.0,2690.0,14.0,1920,1200,8.0,256.0,Windows 11,1.0,1062.05
Acer,24971.0,12961.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,1076.79
Dell,13554.0,4253.0,16.0,1920,1200,32.0,1000.0,Windows 11,1.86,899.99
Asus,13775.0,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,2.07,978.75
Asus,28523.0,23757.0,15.6,2560,1440,16.0,2048.0,Windows 10,2.3,2319.0
Other,23276.0,19560.0,15.6,1920,1080,24.0,1024.0,Windows 10,2.58,1259.0
MSI,23276.0,19560.0,15.6,1920,1080,8.0,512.0,Windows 11,2.0,933.09
Dell,2010.0,1476.0,14.0,1920,1080,8.0,128.0,Windows 11,3.64,692.99
Other,13775.0,1971.0,14.0,1920,1080,16.0,512.0,Windows 10,1.61,1049.0
Lenovo,9891.0,2690.0,14.0,1920,1200,8.0,256.0,Windows 10,0.6,899.99
HP,14323.0,1971.0,14.0,1920,1080,8.0,256.0,Windows 10,1.69,906.95
Lenovo,17229.0,2690.0,16.0,2560,1600,16.0,1024.0,Windows 10,1.99,1259.0
Lenovo,10346.0,2690.0,14.0,1920,1080,12.0,512.0,Windows 10,1.55,1065.0
Other,9173.0,4253.0,14.0,1920,1080,8.0,1000.0,Windows 11,1.38,589.99
Dell,23276.0,4253.0,15.6,1920,1080,32.0,1000.0,Windows 11,1.59,1204.65
Dell,12421.0,7320.0,15.6,1366,768,16.0,4000.0,Windows 11,3.64,2105.07
Acer,8473.0,12961.0,15.6,1920,1080,8.0,512.0,Windows 10,2.32,929.0
Asus,1556.0,324.0,15.6,1920,1080,4.0,64.0,Windows 10,1.64,223.0
MSI,16506.0,240.0,15.6,1920,1080,16.0,1024.0,Windows 10,1.75,699.0
Lenovo,15287.0,4253.0,14.0,1920,1200,16.0,512.0,Windows 11,1.98,812.16
Dell,2010.0,4253.0,14.0,1366,768,8.0,256.0,Windows 10,2.74,880.45
Lenovo,6132.0,1476.0,15.6,1366,768,8.0,256.0,Windows 11,1.7,374.79
HP,1628.0,1476.0,15.6,1920,1080,16.0,512.0,Other,2.2,689.0
Acer,26423.0,17089.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.6,1729.0
Lenovo,13467.0,12984.0,14.0,1920,1080,24.0,2048.0,Windows 10,1.77,919.99
Other,21525.0,19560.0,17.3,1920,1080,16.0,512.0,Windows 11,2.7,1049.0
Lenovo,6132.0,1476.0,15.6,1366,768,8.0,256.0,Windows 11,3.29,524.0
MSI,26454.0,19560.0,16.0,2560,1600,64.0,1024.0,Windows 11,2.26,2013.81
Dell,23062.0,1476.0,14.0,1366,768,32.0,512.0,Windows 10,1.36,633.26
Microsoft,13775.0,1971.0,13.5,2256,1504,16.0,512.0,Windows 10,1.3,1699.0
Dell,1628.0,2040.0,15.6,1366,768,8.0,500.0,Windows 10,1.62,668.38
HP,13775.0,2690.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.77,916.0
Lenovo,23284.0,7868.0,15.6,1920,1080,32.0,1024.0,Windows 10,1.72,1185.0
HP,13144.0,12984.0,17.3,1920,1080,16.0,256.0,Windows 10,2.22,699.79
HP,17229.0,2690.0,15.6,1920,1080,16.0,2048.0,Windows 11,1.76,899.99
Dell,12802.0,1476.0,14.0,1366,768,8.0,256.0,Windows 11,3.64,889.34
HP,10779.0,1971.0,11.6,1366,768,8.0,256.0,Windows 10,1.51,906.95
HP,18825.0,2040.0,17.3,1920,1080,32.0,1024.0,Windows 11,1.9,939.0
Dell,9891.0,2690.0,15.6,1920,1080,32.0,512.0,Windows 11,1.77,599.79
Dell,15084.0,1792.0,14.0,1920,1200,16.0,1024.0,Windows 11,2.38,649.99
Acer,14812.0,2040.0,15.6,1920,1080,8.0,512.0,Windows 11,2.68,690.21
Lenovo,5166.0,1476.0,15.6,1920,1080,8.0,256.0,Windows 10,2.64,799.0
HP,9891.0,926.0,15.6,1920,1080,16.0,512.0,Windows 10,1.77,524.78
Other,16980.0,926.0,17.3,1920,1080,16.0,256.0,Windows 11,2.04,992.31
Lenovo,17139.0,518.0,13.3,2560,1600,8.0,256.0,Windows 10,0.78,499.0
Dell,23276.0,7576.0,17.0,1920,1200,32.0,1024.0,Windows 10,2.5,2814.72
Lenovo,14611.0,1792.0,13.3,1920,1200,8.0,256.0,Windows 11,2.11,501.19
Asus,14526.0,7868.0,17.3,1920,1080,16.0,512.0,Windows 10,1.62,919.0
Dell,26423.0,12961.0,16.0,3072,1920,40.0,4096.0,Windows 10,2.05,1869.0
Dell,3928.0,13772.0,17.3,1920,1080,32.0,2000.0,Windows 11,3.64,2668.91
Asus,18825.0,1792.0,17.3,1920,1080,16.0,1024.0,Windows 11,1.49,799.99
HP,2527.0,1476.0,14.0,1366,768,4.0,64.0,Windows 11,1.36,319.0
Lenovo,18658.0,7576.0,15.6,1920,1080,32.0,512.0,Windows 10,2.18,979.0
HP,6132.0,1476.0,15.6,1366,768,32.0,1024.0,Windows 11,1.7,470.0
MSI,29690.0,26876.0,17.3,2560,1440,16.0,1024.0,Windows 11,2.8,2199.0
Dell,16506.0,1792.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.63,515.0
Lenovo,32929.0,19560.0,16.0,2560,1600,16.0,512.0,Windows 11,1.69,1520.34
Dell,20886.0,1239.0,15.6,1920,1080,32.0,2048.0,Windows 10,2.09,2221.03
Asus,7460.0,926.0,15.6,1920,1080,8.0,256.0,Windows 10,1.77,459.99
Acer,15084.0,12961.0,15.6,1920,1080,8.0,1024.0,Windows 10,2.14,879.0
Apple,15398.0,2152.0,15.3,2880,1864,24.0,1024.0,Windows 10,1.5,2099.0
Dell,9891.0,1476.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,582.79
HP,24971.0,6457.0,15.6,1920,1080,16.0,512.0,Windows 11,2.17,1369.99
HP,10346.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,0.92,725.0
Acer,26423.0,23757.0,16.0,3072,1920,32.0,1024.0,Windows 10,2.4,1849.99
Lenovo,13775.0,4253.0,16.0,2560,1600,16.0,512.0,Windows 11,2.09,774.99
HP,6132.0,1476.0,17.3,1600,900,4.0,256.0,Windows 11,2.41,395.0
Apple,23805.0,6010.0,16.2,3456,2234,18.0,2048.0,Windows 10,2.1,3099.0
HP,3240.0,926.0,14.0,1366,768,8.0,256.0,Windows 10,0.93,221.22
Asus,139.0,1476.0,11.6,1366,768,4.0,128.0,Windows 11,1.69,419.08
HP,9891.0,4253.0,15.6,1920,1080,32.0,1000.0,Windows 11,1.6,649.99
LG,20247.0,1971.0,17.0,2560,1600,8.0,512.0,Windows 10,1.5,1649.0
HP,18435.0,7320.0,15.6,1920,1080,64.0,1024.0,Windows 11,2.68,864.49
HP,21088.0,2690.0,16.0,1920,1200,16.0,512.0,Windows 11,1.73,1925.99
Dell,34306.0,19560.0,15.6,1366,768,16.0,2000.0,Windows 11,3.64,2118.24
Dell,28003.0,1344.0,14.0,1920,1200,16.0,512.0,Windows 11,1.09,2332.05
HP,21088.0,2690.0,14.0,2560,1600,32.0,512.0,Windows 11,1.46,2149.99
Dell,15287.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,2.68,853.0
HP,9891.0,926.0,15.6,1920,1080,8.0,2048.0,Windows 10,1.77,849.99
Dell,15853.0,1792.0,15.6,1920,1080,16.0,2048.0,Windows 11,2.19,699.99
Lenovo,17868.0,3436.0,13.3,1920,1200,16.0,256.0,Windows 10,1.19,1379.95
HP,10346.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,1.77,875.0
HP,9891.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,3.12,879.0
Asus,6132.0,1476.0,14.0,1366,768,12.0,1024.0,Windows 11,1.84,499.0
Dell,23728.0,12961.0,14.0,1920,1080,16.0,512.0,Windows 11,3.64,1595.38
Lenovo,23001.0,353.0,16.0,1920,1200,16.0,512.0,Windows 10,1.81,2196.95
Lenovo,34115.0,22064.0,16.0,2560,1600,32.0,1024.0,Windows 10,2.9,2742.19
Acer,6132.0,1476.0,14.0,1920,1080,8.0,128.0,Other,1.39,739.99
HP,15287.0,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.49,779.0
Dell,341.0,10075.0,15.6,1920,1080,8.0,256.0,Windows 10,2.65,999.0
Dell,24971.0,4253.0,13.3,1920,1080,16.0,2000.0,Windows 11,1.13,825.56
Dell,12802.0,1476.0,15.6,1920,1080,16.0,256.0,Windows 11,3.64,1213.87
HP,9891.0,2690.0,13.3,1920,1080,8.0,256.0,Windows 10,1.32,594.9
HP,10280.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,2.7,869.0
Asus,29690.0,2690.0,17.3,1920,1080,16.0,1024.0,Windows 11,1.72,999.99
Lenovo,17329.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.62,782.71
HP,4982.0,1476.0,15.6,1366,768,8.0,256.0,Windows 11,1.68,429.99
Dell,15287.0,1971.0,14.0,1920,1080,8.0,256.0,Windows 10,1.55,965.88
Asus,22947.0,12961.0,13.4,1920,1200,16.0,1024.0,Windows 11,1.76,1478.99
Asus,19333.0,2690.0,14.0,2560,1600,16.0,1024.0,Windows 11,1.35,1099.99
Dell,7773.0,2040.0,15.6,1366,768,12.0,512.0,Windows 11,1.82,646.93
Dell,10641.0,1476.0,15.6,1366,768,8.0,256.0,Windows 10,2.37,384.63
Dell,10552.0,3708.0,15.6,1366,768,32.0,1024.0,Windows 10,1.28,1185.02
HP,2527.0,324.0,14.0,1366,768,4.0,64.0,Other,1.77,234.59
Lenovo,6132.0,1476.0,15.6,1920,1080,24.0,1024.0,Windows 11,3.08,609.0
Dell,7773.0,37.0,15.6,1920,1080,8.0,512.0,Windows 10,1.44,450.0
Acer,15084.0,12961.0,15.6,1920,1080,8.0,256.0,Windows 11,2.15,699.0
Lenovo,1323.0,1792.0,15.6,1920,1080,16.0,256.0,Windows 10,2.22,479.99
Dell,10641.0,4253.0,14.0,1920,1080,8.0,256.0,Windows 10,1.38,733.42
HP,15348.0,1971.0,15.6,1920,1080,8.0,256.0,Windows 10,1.79,1989.312760603882
Asus,12961.0,1476.0,15.6,1920,1080,8.0,256.0,Windows 11,1.75,569.0
Dell,13775.0,2690.0,15.6,1920,1080,64.0,1024.0,Windows 11,1.51,899.99
Acer,4982.0,926.0,15.6,1920,1080,4.0,128.0,Windows 10,1.77,366.78
Acer,16162.0,17089.0,16.0,1920,1080,64.0,2048.0,Windows 10,2.45,1949.0
HP,9891.0,2690.0,14.0,1920,1080,12.0,256.0,Windows 11,1.75,599.79
HP,28003.0,22064.0,15.6,1920,1080,16.0,512.0,Windows 10,2.01,1449.0
Asus,1108.0,4253.0,15.6,1920,1080,8.0,64.0,Other,1.82,249.99
Lenovo,10346.0,926.0,15.6,1920,1080,8.0,512.0,Windows 10,1.77,959.99
Dell,9891.0,926.0,15.6,1920,1080,32.0,512.0,Windows 11,1.77,619.19
HP,787.0,324.0,14.0,1920,1080,8.0,256.0,Windows 10,1.66,619.95
HP,1108.0,926.0,14.0,1366,768,4.0,32.0,Other,1.64,280.0
MSI,17441.0,12961.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.73,1329.99
Asus,10346.0,2690.0,13.9,3300,2200,16.0,1024.0,Windows 10,3.14,1609.99
HP,15287.0,2690.0,14.0,1920,1080,32.0,1024.0,Windows 11,1.4,1069.0
Microsoft,13554.0,1971.0,12.4,1536,1024,8.0,256.0,Windows 10,1.13,799.99
Asus,18658.0,17089.0,17.3,1920,1080,32.0,512.0,Windows 10,1.35,1279.99
Dell,23728.0,12961.0,16.0,1920,1200,8.0,512.0,Windows 11,2.03,649.99
MSI,24971.0,25351.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.7,1599.99
Lenovo,17229.0,2690.0,13.3,2560,1600,16.0,512.0,Windows 11,1.32,899.0
Lenovo,13775.0,926.0,14.0,1920,1080,16.0,512.0,Windows 11,3.39,1006.99
Acer,21525.0,10181.0,15.6,1920,1080,32.0,512.0,Windows 11,2.68,946.79
HP,2350.0,4253.0,15.6,1920,1080,16.0,512.0,Windows 11,1.77,676.5
Lenovo,2003.0,324.0,11.6,1366,768,4.0,32.0,Windows 10,1.21,222.5
Dell,13775.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.77,940.0
Acer,17441.0,12961.0,17.3,1920,1080,16.0,512.0,Windows 11,3.0,1159.0
Lenovo,27476.0,22064.0,16.0,3840,2400,32.0,1024.0,Windows 10,2.2,3189.95
Dell,21493.0,2690.0,13.3,2560,1600,16.0,256.0,Windows 11,1.16,1500.54
Dell,27933.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.81,969.99
Dell,7460.0,1476.0,15.6,1366,768,8.0,256.0,Windows 10,2.05,400.0
Microsoft,13775.0,1971.0,15.0,2496,1664,32.0,1024.0,Windows 10,1.56,2399.0
HP,3855.0,2040.0,14.0,1920,1080,32.0,4096.0,Windows 10,1.36,949.0
Microsoft,1326.0,926.0,12.3,1920,1080,8.0,256.0,Windows 10,0.77,669.0
HP,6132.0,1476.0,17.3,1600,900,8.0,1024.0,Windows 11,1.8,593.79
HP,2527.0,324.0,14.0,1366,768,16.0,64.0,Windows 11,1.47,359.0
Dell,26423.0,17089.0,15.6,1920,1080,32.0,2048.0,Windows 11,3.64,1399.0
Dell,9891.0,926.0,14.0,1920,1080,16.0,1024.0,Windows 11,1.77,829.99
HP,23358.0,12961.0,16.0,1920,1080,16.0,512.0,Windows 11,1.08,1119.99
Lenovo,10936.0,11706.0,15.6,1920,1080,16.0,256.0,Windows 10,2.3,1079.0
Dell,15451.0,2690.0,14.0,2560,1600,16.0,512.0,Windows 10,1.06,1779.99
Lenovo,6650.0,2106.0,15.6,1920,1080,16.0,512.0,Windows 10,1.72,1796.99
MSI,26454.0,19560.0,15.6,2560,1440,16.0,1024.0,Windows 11,2.68,1399.99
Dell,12802.0,1476.0,13.3,1920,1080,16.0,256.0,Windows 11,1.2,739.99
HP,28003.0,19560.0,16.1,1920,1080,16.0,2048.0,Windows 11,1.77,1199.99
HP,4982.0,1476.0,15.6,1366,768,16.0,512.0,Windows 11,3.39,549.0
Dell,23656.0,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,1.43,1099.0
Lenovo,20732.0,13772.0,15.6,1920,1080,4.0,256.0,Windows 10,1.08,1513.16
Dell,13481.0,2690.0,14.0,1366,768,16.0,512.0,Windows 11,1.14,640.77
Acer,16752.0,1792.0,14.0,1920,1200,16.0,512.0,Windows 11,1.77,1025.89
MSI,20753.0,10181.0,15.6,1920,1080,16.0,512.0,Windows 10,1.75,1081.99
Lenovo,2625.0,12956.0,15.6,1920,1080,8.0,512.0,Windows 10,2.14,1143.99
Lenovo,9173.0,926.0,13.3,2160,1350,16.0,256.0,Windows 11,1.89,839.99
HP,2169.0,1476.0,15.6,1366,768,4.0,128.0,Windows 10,1.78,269.0
Acer,17441.0,12961.0,17.3,1920,1080,16.0,512.0,Windows 10,3.0,1109.0
Acer,16980.0,2690.0,17.0,1920,1080,8.0,512.0,Windows 11,2.09,699.99
Dell,11045.0,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,1.77,1049.99
Dell,19012.0,12961.0,15.6,1920,1080,8.0,512.0,Windows 10,2.52,879.0
Dell,13775.0,926.0,14.0,1920,1200,16.0,512.0,Windows 11,1.98,749.99
Other,16980.0,926.0,14.0,1920,1080,16.0,256.0,Windows 11,2.42,843.83
Lenovo,15287.0,4253.0,14.0,1920,1080,16.0,512.0,Windows 11,1.37,1598.0
HP,9891.0,2690.0,17.3,1920,1080,8.0,512.0,Windows 11,2.41,599.0
Dell,32140.0,7320.0,15.6,1920,1080,8.0,1024.0,Windows 11,1.85,1219.0
Acer,8473.0,12961.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.3,1179.0
Dell,13775.0,2690.0,14.0,1920,1200,32.0,1024.0,Windows 10,1.59,1369.0
Dell,7460.0,1042.0,15.6,1920,1080,16.0,256.0,Windows 10,2.0,539.99
MSI,15287.0,1971.0,14.0,1920,1080,16.0,1024.0,Windows 10,1.4,849.0
Microsoft,9891.0,2690.0,13.0,2880,1920,8.0,128.0,Windows 11,0.89,699.99
Asus,18658.0,12961.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.55,1039.99
MSI,23276.0,14691.0,15.6,1920,1080,64.0,2048.0,Windows 11,2.22,1329.99
Asus,21525.0,2690.0,16.0,1920,1200,8.0,512.0,Windows 11,1.8,890.99
Lenovo,10779.0,926.0,14.0,1920,1080,8.0,180.0,Windows 10,1.77,706.0
Dell,13554.0,2690.0,14.0,2240,1400,64.0,4096.0,Windows 11,2.48,1439.0
Dell,2010.0,1476.0,14.0,1920,1080,16.0,1000.0,Windows 10,1.48,805.02
Acer,6132.0,1476.0,15.6,1920,1080,8.0,128.0,Windows 11,1.65,299.99
HP,18825.0,2040.0,17.3,1920,1080,24.0,1024.0,Windows 10,1.4,949.0
MSI,16980.0,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,1.4,699.99
HP,9891.0,2690.0,15.6,1920,1080,8.0,256.0,Windows 11,1.27,529.0
Acer,24971.0,12961.0,15.6,1920,1080,8.0,1024.0,Windows 10,2.18,999.99
Acer,8473.0,12961.0,15.6,1920,1080,16.0,512.0,Windows 10,2.32,1169.0
Dell,15853.0,240.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.64,669.0
Asus,26423.0,26876.0,15.6,1920,1080,64.0,2048.0,Windows 11,2.22,1599.99
Lenovo,26423.0,12961.0,16.0,2560,1600,16.0,512.0,Windows 11,2.41,1419.0
HP,16980.0,1476.0,15.6,1920,1080,8.0,256.0,Windows 11,2.19,799.99
HP,13554.0,2690.0,14.0,1920,1080,8.0,1024.0,Windows 11,1.77,679.79
Lenovo,1323.0,1792.0,15.6,1920,1080,16.0,2048.0,Windows 10,2.22,679.99
HP,17229.0,1449.0,13.5,1920,1200,16.0,1024.0,Windows 11,4.06,1929.0
Acer,15084.0,12961.0,15.6,1920,1080,8.0,256.0,Windows 10,2.15,699.0
HP,16980.0,2690.0,17.3,1920,1080,16.0,1024.0,Windows 11,2.09,685.99
HP,23284.0,14691.0,15.6,1920,1080,16.0,512.0,Windows 11,2.3,949.99
Dell,15348.0,1971.0,14.0,1920,1080,16.0,256.0,Windows 10,1.39,1183.95
Lenovo,26423.0,12961.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.32,1329.0
Microsoft,9891.0,926.0,13.0,2880,1920,8.0,256.0,Windows 10,0.89,1474.99
HP,18825.0,1792.0,15.6,1920,1080,16.0,512.0,Windows 11,1.77,1161.99
HP,10346.0,1476.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.05,969.99
HP,9716.0,240.0,15.6,1366,768,12.0,512.0,Windows 11,1.7,357.88
MSI,18825.0,1792.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.75,905.15
Acer,24971.0,10181.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.68,947.19
Lenovo,13481.0,2690.0,13.3,1920,1200,8.0,256.0,Windows 11,1.65,949.99
Dell,23728.0,23757.0,15.6,2560,1440,16.0,512.0,Windows 11,3.64,1994.94
Dell,2350.0,17089.0,16.0,1366,768,32.0,1024.0,Other,2.45,1211.59
Other,26423.0,4253.0,16.0,2560,1600,32.0,1024.0,Windows 11,1.63,2399.0
Asus,17229.0,2690.0,14.0,1920,1800,8.0,2048.0,Windows 11,1.5,1189.99
HP,4390.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 11,3.49,549.0
Acer,2010.0,12961.0,17.3,1920,1080,32.0,1024.0,Windows 11,3.0,989.0
HP,6132.0,926.0,15.6,1920,1080,32.0,256.0,Windows 10,1.77,499.79
Asus,24268.0,14691.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.2,1144.99
Lenovo,17229.0,2690.0,14.0,2880,1800,16.0,1024.0,Windows 10,1.42,1259.0
Dell,24971.0,4253.0,14.0,1920,1080,8.0,512.0,Windows 10,1.38,771.53
LG,17229.0,2690.0,16.0,2560,1600,16.0,1024.0,Windows 11,1.48,1149.99
Dell,23062.0,4253.0,14.0,1920,1080,16.0,256.0,Windows 10,1.23,1079.91
HP,16980.0,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.33,1550.62
HP,9891.0,926.0,15.6,1920,1080,16.0,256.0,Windows 10,1.77,536.99
Dell,9970.0,2690.0,13.3,1920,1080,16.0,512.0,Windows 11,1.79,799.0
Asus,32140.0,19560.0,16.0,1920,1080,64.0,2048.0,Windows 11,2.68,1779.99
Lenovo,20851.0,353.0,14.0,1920,1200,16.0,512.0,Windows 10,1.52,1399.99
Dell,16980.0,1971.0,13.3,1920,1200,16.0,256.0,Windows 10,1.16,1324.5
Lenovo,21088.0,22064.0,16.0,1920,1200,32.0,1024.0,Windows 10,1.71,2459.0
HP,15616.0,4822.0,16.0,1920,1200,16.0,512.0,Windows 11,1.56,2129.0
